snapshot,Bramford,Bramley,Daines,Deeside,Denny/Bonnybridge,Eccles,Errochty,Feckenham,Harker,Keadby,Kemsley,London,Lovedean,Melksham,N. Ireland,Neilston,Pelham,Penwortham,Peterhead,Ratcliffe,S.W.Penisula,Sellindge,Stella West,Strathaven,Sundon/East Claydon,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Torness,Walpole,Average
2050-03-01 09:00:00,18.44812567290578,44.26830720655685,51.22697262855492,34.03407458395996,24.597898272276417,0.0,3.42446293111001,113.08930699581451,17.628675591177018,37.90337457569685,47.120008183924845,99.68023997817726,46.95621967919904,40.5369592258901,0.0,1.8397295351173926,44.32892677796672,3.6669911318890147,0.0,42.68456894790119,25.93013322145991,3.5121301120297534,7.092337883241022,19.88847895038073,51.95494350758119,58.843297388233054,111.59390477943798,3.723523632298045,25.571545510389036,33.77741851390236
2050-03-01 10:00:00,16.59923297605025,43.241973126085774,47.21441225097023,31.513519801695594,21.484455495404752,0.0,3.4403642102992147,65.11420727147394,19.968752056716433,37.498077098476095,45.6793499890294,81.49024634327785,39.97107177912465,34.541955148876326,0.0,2.2812261694800053,35.76063318105445,3.6803250153231404,0.0,38.66376774973937,21.27445617227135,3.120489000804567,7.117508374603859,18.81093949592986,41.85019698963684,38.33391960354634,99.55385549110744,3.92363345745302,27.31197266069589,28.60139796238367
2050-03-01 11:00:00,11.967551247959564,41.47101738065736,42.1661136361421,27.462871779023807,18.188532881099267,0.0,3.811625976326524,39.012314731766985,18.153876194934803,36.45206539130389,40.388373358610664,66.29571437263395,35.345445504241795,34.29020307431169,0.0,2.207661216313485,31.727879867583976,3.532543052234368,0.0,35.95707998959949,17.02876569237546,2.811131493466434,6.146533051365489,21.064433813261402,32.8289228741837,29.153248339716225,84.04277589137621,3.768756595981697,25.904596372093277,24.523449440640125
2050-03-01 12:00:00,10.518971772919327,40.953082617322515,43.32641857575071,25.71630147450471,25.103745838032626,0.0,4.10684387139644,33.65530972493333,14.22974366874501,35.61413618235175,38.00951314114407,55.61638436097398,31.49885740592923,32.4795492751366,0.0,2.3917476429156905,22.8216337273468,3.6375561303843233,0.0,34.794967493800804,13.688003084457055,2.3604857384794875,5.730451474305717,25.154217303987352,30.60966469711083,28.10838326353236,79.22952121079987,3.750516618740305,24.12338899537335,23.007910182426706
2050-03-01 13:00:00,9.698113701989504,38.63250319213368,39.22895589308496,24.81794399607136,19.59038215898873,0.0,4.122544174870093,33.367253621246824,15.869428245464135,34.297623493449706,36.61437572987498,47.71019182885822,28.168147554727494,31.446893137383977,0.0,3.295368940155197,19.69188687460327,3.3582726689699016,0.0,31.3955607467533,12.094589407948193,2.1775115142824144,5.618502812323021,22.58354448663357,23.895597529120423,20.483974557494317,69.46653140253845,4.236072139765115,22.458480925370438,20.838629335658663
2050-03-01 14:00:00,9.1920741640793,37.38323024177905,44.69079955609979,17.886586400064427,22.21153290063366,0.0,4.364004232647319,25.635084396242817,17.617631627368915,34.366167258522715,35.73566559861554,41.06684247354023,25.603697050461943,29.319947258697056,0.0,4.575597667743222,18.078991603233685,3.3741771572980075,0.0,31.891635155162064,10.905464822793068,2.111470119257847,5.792364607014949,24.694467665737655,21.50145766892675,24.22113879030481,83.55424696124376,4.893539794092059,22.13072096396093,20.786156418466263
2050-03-01 15:00:00,9.233194811896082,35.03315850529558,42.634683899620114,16.006442492040197,18.239342065067568,0.0,3.481037634363355,22.925030880891264,19.877716808313398,35.52011721565272,36.12213904201507,38.70543845324116,23.5607962136775,26.325995309485208,0.0,5.643511875994956,17.27129656596823,3.2368368698729597,0.0,32.09728009239588,10.23328973901685,2.1837433259689822,6.3169119498342425,28.140666104238647,17.885676822079223,29.598311445673488,94.6090138284319,5.775894214712375,22.657660345590124,20.803971948666792
2050-03-01 16:00:00,9.735231627789158,34.71244894740319,43.169426412453504,19.803411214203905,16.22393422827425,0.0,3.1930043821936285,27.03624454459761,19.775548360940565,36.93915908489608,36.99875621250273,40.576922237223734,24.27662473454167,27.549164244619632,0.0,5.732081140871214,17.57071435161517,3.1615885426611903,0.0,33.32887154339948,10.801986404014013,2.3352651839557987,7.048368723398486,22.871544741264323,19.251800147566243,28.866512743296113,106.54954860803785,7.312040833337476,24.89276048367231,21.714239988921705
2050-03-01 17:00:00,12.084756304544577,40.03937726834756,46.564008231035686,27.66830051392249,14.322141582687681,0.0,3.041582394709587,42.059361307935106,22.75835586887345,39.25908273661448,41.949690367843296,44.987538713034155,30.817607827231146,30.53683882356061,0.0,6.2797814977170985,19.3764461299545,3.451411109412674,0.0,38.34805903942271,15.362780535271838,2.5184335462139966,7.950289564179808,23.156055240358203,20.11357626124488,67.30585423679491,100.88056654919068,8.381674788816293,28.03812344440639,25.422472202873237
2050-03-01 18:00:00,18.728143194236733,48.37183555441102,60.00015236434655,27.89917830269148,172.29178269250443,0.0,0.20186115404959656,301.8008753141667,30.164316109494703,44.88287669794422,47.93840706756042,116.77586091793822,50.95730641824793,48.43746352873941,0.0,2.0085476540420157,51.71620744754614,4.09286240727894,0.0,48.36724848200608,34.494747703598875,3.7523577776501593,9.866029813650437,42.9611415043064,66.19579188377277,140.3414364501779,140.30155713292638,8.094202451371636,46.54239130894961,54.0408476321934
2050-03-01 19:00:00,18.443531620570127,48.37183555441102,60.00015236434655,38.33012006134575,119.96462225307936,0.0,0.2272575525501973,291.07669696968236,32.24271189552212,45.27614250110559,47.9308121993699,116.53684877434424,50.77956106793673,48.44094093947506,0.0,7.005290540036993,51.798594308100014,4.24408043812842,0.0,48.36586693593467,34.494793787695464,0.258715334316416,11.482965781616286,38.81924528920432,66.24933513139449,140.33740325660148,140.3199358637034,6.418211901138247,47.84926541599287,52.250515094400065
2050-03-01 20:00:00,18.757099031539422,48.37183555441102,60.00015236434655,34.18051799473409,113.03546939711451,0.0,0.2014695997850329,301.00367128779834,36.800142357902196,45.55052726680092,47.932472455325296,116.60924505482642,50.60088054385887,48.44585474498605,0.0,7.257628622928946,51.798594308100014,2.4490532656676782,0.0,48.365724228274026,34.40859996339488,3.7523577776501593,13.830874042708505,42.14900310080834,66.25425966239015,140.16901929839747,140.3377819346446,5.557233682377892,48.407855167413814,52.628528369247775
2050-03-01 21:00:00,19.680861269254187,48.37183555441102,60.00015236434655,38.68725883327317,161.2958790049577,0.0,0.20261173187772166,301.6309050742749,41.98062448524212,45.60271624511895,47.93219754405307,116.60439843254821,50.386103854289935,48.44844364742642,0.0,7.515564777249018,51.798594308100014,4.380060497202554,0.0,48.366734665288085,34.34271349689872,3.7523577776501593,17.35324853288794,49.49209140114238,66.25425966239015,30.58005025212711,140.32412648417397,5.102399634022042,48.860867456473635,51.34300196505794
2050-03-01 22:00:00,19.280597810865814,48.37183555441102,60.00015236434655,43.51499931026836,93.15242072854929,0.0,0.22604290892502985,301.61391857944045,52.031985743594845,45.640433948349326,47.92549658677324,116.44562093675164,50.47265379759209,45.90056928253228,0.0,7.381178037661921,51.798594308100014,5.227318355694447,0.0,48.36683532866421,34.495082136917276,3.7231025586686135,18.318725154998326,65.79200363259778,66.25425966239015,135.89624279739564,138.15613367828362,4.021332958914509,49.051252480249126,53.55375133251502
2050-03-01 23:00:00,19.2451989142952,48.37183555441102,60.00015236434655,44.62406977213214,65.24348178069755,0.0,0.22680609245138691,302.1371331341772,49.71306644980224,45.7249863780542,47.930906120968466,116.62549043035622,50.218735672537754,43.57093179371088,0.0,6.181478654112018,51.798594308100014,5.580711517884812,0.0,48.36780251651962,34.495082136917276,3.702362429663968,21.694084980778335,76.43011959292923,66.25397256530985,139.94021762158386,138.716967581432,4.637832774151946,49.06462535769846,53.12057401706973
