,Values,Status,Year,Month
2019-06-24 18:00:00,442.6,C,2019,6
2019-06-24 18:30:00,432.6,C,2019,6
2019-06-24 19:00:00,427.4,C,2019,6
2019-06-24 19:30:00,404.6,C,2019,6
2019-06-24 20:00:00,417.5,C,2019,6
2019-06-24 20:30:00,407.9,C,2019,6
2019-06-24 21:00:00,416.4,C,2019,6
2019-06-24 21:30:00,374.4,C,2019,6
2019-06-24 22:00:00,323.3,C,2019,6
2019-06-24 22:30:00,503.5,C,2019,6
2019-06-24 23:00:00,306.7,C,2019,6
2019-06-24 23:30:00,498.5,C,2019,6
2019-06-25 00:00:00,385.0,C,2019,6
2019-06-25 00:30:00,316.6,C,2019,6
2019-06-25 01:00:00,485.1,C,2019,6
2019-06-25 01:30:00,398.3,C,2019,6
2019-06-25 02:00:00,400.0,C,2019,6
2019-06-25 02:30:00,294.9,C,2019,6
2019-06-25 03:00:00,471.8,C,2019,6
2019-06-25 03:30:00,340.3,C,2019,6
2019-06-25 04:00:00,420.6,C,2019,6
2019-06-25 04:30:00,475.5,C,2019,6
2019-06-25 05:00:00,428.2,C,2019,6
2019-06-25 05:30:00,432.5,C,2019,6
2019-06-25 06:00:00,443.6,C,2019,6
2019-06-25 06:30:00,507.9,C,2019,6
2019-06-25 07:00:00,497.8,C,2019,6
2019-06-25 07:30:00,535.1,C,2019,6
2019-06-25 08:00:00,569.2,C,2019,6
2019-06-25 08:30:00,558.5,C,2019,6
2019-06-25 09:00:00,574.0,C,2019,6
2019-06-25 09:30:00,563.1,C,2019,6
2019-06-25 10:00:00,557.0,C,2019,6
2019-06-25 10:30:00,592.5,C,2019,6
2019-06-25 11:00:00,583.9,C,2019,6
2019-06-25 11:30:00,585.9,C,2019,6
2019-06-25 12:00:00,576.9,C,2019,6
2019-06-25 12:30:00,596.0,C,2019,6
2019-06-25 13:00:00,605.2,C,2019,6
2019-06-25 13:30:00,603.9,C,2019,6
2019-06-25 14:00:00,572.5,C,2019,6
2019-06-25 14:30:00,570.9,C,2019,6
2019-06-25 15:00:00,560.1,C,2019,6
2019-06-25 15:30:00,541.5,C,2019,6
2019-06-25 16:00:00,543.2,C,2019,6
2019-06-25 16:30:00,512.3,C,2019,6
2019-06-25 17:00:00,508.2,C,2019,6
2019-06-25 17:30:00,464.9,C,2019,6
2019-06-25 18:00:00,452.7,C,2019,6
2019-06-25 18:30:00,422.9,C,2019,6
2019-06-25 19:00:00,416.0,C,2019,6
2019-06-25 19:30:00,409.9,C,2019,6
2019-06-25 20:00:00,406.2,C,2019,6
2019-06-25 20:30:00,404.3,C,2019,6
2019-06-25 21:00:00,405.5,C,2019,6
2019-06-25 21:30:00,406.0,C,2019,6
2019-06-25 22:00:00,290.5,C,2019,6
2019-06-25 22:30:00,499.2,C,2019,6
2019-06-25 23:00:00,286.3,C,2019,6
2019-06-25 23:30:00,490.0,C,2019,6
2019-06-26 00:00:00,297.5,C,2019,6
2019-06-26 00:30:00,477.1,C,2019,6
2019-06-26 01:00:00,301.4,C,2019,6
2019-06-26 01:30:00,442.7,C,2019,6
2019-06-26 02:00:00,323.3,C,2019,6
2019-06-26 02:30:00,485.4,C,2019,6
2019-06-26 03:00:00,377.4,C,2019,6
2019-06-26 03:30:00,295.2,C,2019,6
2019-06-26 04:00:00,369.6,C,2019,6
2019-06-26 04:30:00,490.8,C,2019,6
2019-06-26 05:00:00,317.0,C,2019,6
2019-06-26 05:30:00,509.4,C,2019,6
2019-06-26 06:00:00,424.4,C,2019,6
2019-06-26 06:30:00,481.5,C,2019,6
2019-06-26 07:00:00,494.7,C,2019,6
2019-06-26 07:30:00,550.1,C,2019,6
2019-06-26 08:00:00,558.8,C,2019,6
2019-06-26 08:30:00,575.8,C,2019,6
2019-06-26 09:00:00,574.9,C,2019,6
2019-06-26 09:30:00,561.9,C,2019,6
2019-06-26 10:00:00,576.7,C,2019,6
2019-06-26 10:30:00,599.4,C,2019,6
2019-06-26 11:00:00,612.3,C,2019,6
2019-06-26 11:30:00,568.8,C,2019,6
2019-06-26 12:00:00,564.5,C,2019,6
2019-06-26 12:30:00,585.3,C,2019,6
2019-06-26 13:00:00,577.1,C,2019,6
2019-06-26 13:30:00,580.6,C,2019,6
2019-06-26 14:00:00,627.3,C,2019,6
2019-06-26 14:30:00,575.8,C,2019,6
2019-06-26 15:00:00,599.8,C,2019,6
2019-06-26 15:30:00,600.9,C,2019,6
2019-06-26 16:00:00,569.1,C,2019,6
2019-06-26 16:30:00,552.2,C,2019,6
2019-06-26 17:00:00,534.1,C,2019,6
2019-06-26 17:30:00,494.2,C,2019,6
2019-06-26 18:00:00,451.4,C,2019,6
2019-06-26 18:30:00,464.2,C,2019,6
2019-06-26 19:00:00,431.4,C,2019,6
2019-06-26 19:30:00,429.4,C,2019,6
2019-06-26 20:00:00,413.3,C,2019,6
2019-06-26 20:30:00,421.3,C,2019,6
2019-06-26 21:00:00,406.6,C,2019,6
2019-06-26 21:30:00,306.4,C,2019,6
2019-06-26 22:00:00,497.6,C,2019,6
2019-06-26 22:30:00,302.4,C,2019,6
2019-06-26 23:00:00,387.1,C,2019,6
2019-06-26 23:30:00,481.8,C,2019,6
2019-06-27 00:00:00,304.3,C,2019,6
2019-06-27 00:30:00,372.2,C,2019,6
2019-06-27 01:00:00,384.0,C,2019,6
2019-06-27 01:30:00,416.4,C,2019,6
2019-06-27 02:00:00,348.4,C,2019,6
2019-06-27 02:30:00,379.5,C,2019,6
2019-06-27 03:00:00,370.3,C,2019,6
2019-06-27 03:30:00,369.3,C,2019,6
2019-06-27 04:00:00,361.4,C,2019,6
2019-06-27 04:30:00,414.3,C,2019,6
2019-06-27 05:00:00,378.7,C,2019,6
2019-06-27 05:30:00,469.2,C,2019,6
2019-06-27 06:00:00,337.9,C,2019,6
2019-06-27 06:30:00,583.7,C,2019,6
2019-06-27 07:00:00,504.1,C,2019,6
2019-06-27 07:30:00,530.0,C,2019,6
2019-06-27 08:00:00,558.9,C,2019,6
2019-06-27 08:30:00,594.5,C,2019,6
2019-06-27 09:00:00,590.4,C,2019,6
2019-06-27 09:30:00,573.4,C,2019,6
2019-06-27 10:00:00,612.2,C,2019,6
2019-06-27 10:30:00,666.5,C,2019,6
2019-06-27 11:00:00,669.8,C,2019,6
2019-06-27 11:30:00,648.8,C,2019,6
2019-06-27 12:00:00,660.1,C,2019,6
2019-06-27 12:30:00,666.4,C,2019,6
2019-06-27 13:00:00,646.0,C,2019,6
2019-06-27 13:30:00,644.2,C,2019,6
2019-06-27 14:00:00,663.2,C,2019,6
2019-06-27 14:30:00,648.4,C,2019,6
2019-06-27 15:00:00,642.2,C,2019,6
2019-06-27 15:30:00,630.4,C,2019,6
2019-06-27 16:00:00,621.7,C,2019,6
2019-06-27 16:30:00,586.1,C,2019,6
2019-06-27 17:00:00,565.3,C,2019,6
2019-06-27 17:30:00,514.2,C,2019,6
2019-06-27 18:00:00,473.9,C,2019,6
2019-06-27 18:30:00,458.7,C,2019,6
2019-06-27 19:00:00,443.7,C,2019,6
2019-06-27 19:30:00,438.7,C,2019,6
2019-06-27 20:00:00,428.2,C,2019,6
2019-06-27 20:30:00,405.7,C,2019,6
2019-06-27 21:00:00,429.3,C,2019,6
2019-06-27 21:30:00,400.9,C,2019,6
2019-06-27 22:00:00,399.0,C,2019,6
2019-06-27 22:30:00,404.7,C,2019,6
2019-06-27 23:00:00,336.7,C,2019,6
2019-06-27 23:30:00,383.5,C,2019,6
2019-06-28 00:00:00,458.2,C,2019,6
2019-06-28 00:30:00,299.5,C,2019,6
2019-06-28 01:00:00,471.4,C,2019,6
2019-06-28 01:30:00,383.7,C,2019,6
2019-06-28 02:00:00,293.5,C,2019,6
2019-06-28 02:30:00,462.4,C,2019,6
2019-06-28 03:00:00,312.7,C,2019,6
2019-06-28 03:30:00,479.6,C,2019,6
2019-06-28 04:00:00,289.6,C,2019,6
2019-06-28 04:30:00,508.9,C,2019,6
2019-06-28 05:00:00,403.3,C,2019,6
2019-06-28 05:30:00,410.3,C,2019,6
2019-06-28 06:00:00,423.8,C,2019,6
2019-06-28 06:30:00,470.0,C,2019,6
2019-06-28 07:00:00,498.4,C,2019,6
2019-06-28 07:30:00,529.4,C,2019,6
2019-06-28 08:00:00,526.8,C,2019,6
2019-06-28 08:30:00,551.1,C,2019,6
2019-06-28 09:00:00,572.8,C,2019,6
2019-06-28 09:30:00,545.1,C,2019,6
2019-06-28 10:00:00,585.9,C,2019,6
2019-06-28 10:30:00,598.3,C,2019,6
2019-06-28 11:00:00,615.1,C,2019,6
2019-06-28 11:30:00,639.2,C,2019,6
2019-06-28 12:00:00,627.2,C,2019,6
2019-06-28 12:30:00,614.6,C,2019,6
2019-06-28 13:00:00,633.2,C,2019,6
2019-06-28 13:30:00,638.1,C,2019,6
2019-06-28 14:00:00,656.3,C,2019,6
2019-06-28 14:30:00,654.4,C,2019,6
2019-06-28 15:00:00,674.8,C,2019,6
2019-06-28 15:30:00,639.7,C,2019,6
2019-06-28 16:00:00,653.9,C,2019,6
2019-06-28 16:30:00,603.4,C,2019,6
2019-06-28 17:00:00,615.8,C,2019,6
2019-06-28 17:30:00,536.6,C,2019,6
2019-06-28 18:00:00,523.8,C,2019,6
2019-06-28 18:30:00,489.4,C,2019,6
2019-06-28 19:00:00,479.8,C,2019,6
2019-06-28 19:30:00,453.9,C,2019,6
2019-06-28 20:00:00,432.3,C,2019,6
2019-06-28 20:30:00,433.8,C,2019,6
2019-06-28 21:00:00,425.3,C,2019,6
2019-06-28 21:30:00,394.0,C,2019,6
2019-06-28 22:00:00,415.5,C,2019,6
2019-06-28 22:30:00,400.5,C,2019,6
2019-06-28 23:00:00,404.3,C,2019,6
2019-06-28 23:30:00,403.9,C,2019,6
2019-06-29 00:00:00,424.8,C,2019,6
2019-06-29 00:30:00,397.9,C,2019,6
2019-06-29 01:00:00,396.0,C,2019,6
2019-06-29 01:30:00,384.6,C,2019,6
2019-06-29 02:00:00,404.7,C,2019,6
2019-06-29 02:30:00,402.4,C,2019,6
2019-06-29 03:00:00,301.2,C,2019,6
2019-06-29 03:30:00,500.4,C,2019,6
2019-06-29 04:00:00,387.0,C,2019,6
2019-06-29 04:30:00,294.7,C,2019,6
2019-06-29 05:00:00,487.6,C,2019,6
2019-06-29 05:30:00,391.4,C,2019,6
2019-06-29 06:00:00,395.0,C,2019,6
2019-06-29 06:30:00,446.3,C,2019,6
2019-06-29 07:00:00,461.5,C,2019,6
2019-06-29 07:30:00,499.0,C,2019,6
2019-06-29 08:00:00,525.8,C,2019,6
2019-06-29 08:30:00,520.3,C,2019,6
2019-06-29 09:00:00,507.0,C,2019,6
2019-06-29 09:30:00,469.9,C,2019,6
2019-06-29 10:00:00,476.3,C,2019,6
2019-06-29 10:30:00,553.1,C,2019,6
2019-06-29 11:00:00,577.5,C,2019,6
2019-06-29 11:30:00,570.2,C,2019,6
2019-06-29 12:00:00,550.1,C,2019,6
2019-06-29 12:30:00,582.1,C,2019,6
2019-06-29 13:00:00,592.9,C,2019,6
2019-06-29 13:30:00,593.4,C,2019,6
2019-06-29 14:00:00,579.4,C,2019,6
2019-06-29 14:30:00,543.4,C,2019,6
2019-06-29 15:00:00,544.6,C,2019,6
2019-06-29 15:30:00,539.7,C,2019,6
2019-06-29 16:00:00,530.7,C,2019,6
2019-06-29 16:30:00,515.8,C,2019,6
2019-06-29 17:00:00,512.0,C,2019,6
2019-06-29 17:30:00,499.4,C,2019,6
2019-06-29 18:00:00,478.0,C,2019,6
2019-06-29 18:30:00,472.0,C,2019,6
2019-06-29 19:00:00,449.4,C,2019,6
2019-06-29 19:30:00,451.5,C,2019,6
2019-06-29 20:00:00,464.0,C,2019,6
2019-06-29 20:30:00,448.1,C,2019,6
2019-06-29 21:00:00,441.1,C,2019,6
2019-06-29 21:30:00,432.6,C,2019,6
2019-06-29 22:00:00,417.2,C,2019,6
2019-06-29 22:30:00,438.9,C,2019,6
2019-06-29 23:00:00,418.7,C,2019,6
2019-06-29 23:30:00,429.2,C,2019,6
2019-06-30 00:00:00,423.0,C,2019,6
2019-06-30 00:30:00,406.9,C,2019,6
2019-06-30 01:00:00,404.5,C,2019,6
2019-06-30 01:30:00,411.5,C,2019,6
2019-06-30 02:00:00,409.8,C,2019,6
2019-06-30 02:30:00,395.0,C,2019,6
2019-06-30 03:00:00,409.0,C,2019,6
2019-06-30 03:30:00,398.2,C,2019,6
2019-06-30 04:00:00,310.1,C,2019,6
2019-06-30 04:30:00,482.0,C,2019,6
2019-06-30 05:00:00,304.0,C,2019,6
2019-06-30 05:30:00,462.2,C,2019,6
2019-06-30 06:00:00,317.2,C,2019,6
2019-06-30 06:30:00,468.1,C,2019,6
2019-06-30 07:00:00,468.3,C,2019,6
2019-06-30 07:30:00,443.2,C,2019,6
2019-06-30 08:00:00,446.7,C,2019,6
2019-06-30 08:30:00,453.6,C,2019,6
2019-06-30 09:00:00,445.9,C,2019,6
2019-06-30 09:30:00,440.1,C,2019,6
2019-06-30 10:00:00,427.0,C,2019,6
2019-06-30 10:30:00,470.9,C,2019,6
2019-06-30 11:00:00,465.3,C,2019,6
2019-06-30 11:30:00,440.3,C,2019,6
2019-06-30 12:00:00,460.0,C,2019,6
2019-06-30 12:30:00,454.1,C,2019,6
2019-06-30 13:00:00,460.9,C,2019,6
2019-06-30 13:30:00,468.2,C,2019,6
2019-06-30 14:00:00,447.2,C,2019,6
2019-06-30 14:30:00,460.9,C,2019,6
2019-06-30 15:00:00,439.6,C,2019,6
2019-06-30 15:30:00,438.2,C,2019,6
2019-06-30 16:00:00,473.1,C,2019,6
2019-06-30 16:30:00,426.5,C,2019,6
2019-06-30 17:00:00,440.3,C,2019,6
2019-06-30 17:30:00,426.7,C,2019,6
2019-06-30 18:00:00,413.1,C,2019,6
2019-06-30 18:30:00,417.7,C,2019,6
2019-06-30 19:00:00,404.5,C,2019,6
2019-06-30 19:30:00,414.4,C,2019,6
2019-06-30 20:00:00,401.5,C,2019,6
2019-06-30 20:30:00,400.7,C,2019,6
2019-06-30 21:00:00,402.8,C,2019,6
2019-06-30 21:30:00,380.4,C,2019,6
2019-06-30 22:00:00,377.4,C,2019,6
2019-06-30 22:30:00,382.5,C,2019,6
2019-06-30 23:00:00,299.3,C,2019,6
2019-06-30 23:30:00,487.6,C,2019,6
2019-07-01 00:00:00,294.4,C,2019,7
2019-07-01 00:30:00,468.3,C,2019,7
2019-07-01 01:00:00,380.9,C,2019,7
2019-07-01 01:30:00,298.1,C,2019,7
2019-07-01 02:00:00,484.8,C,2019,7
2019-07-01 02:30:00,336.4,C,2019,7
2019-07-01 03:00:00,336.2,C,2019,7
2019-07-01 03:30:00,410.1,C,2019,7
2019-07-01 04:00:00,342.1,C,2019,7
2019-07-01 04:30:00,483.3,C,2019,7
2019-07-01 05:00:00,420.7,C,2019,7
2019-07-01 05:30:00,414.4,C,2019,7
2019-07-01 06:00:00,446.4,C,2019,7
2019-07-01 06:30:00,480.9,C,2019,7
2019-07-01 07:00:00,482.2,C,2019,7
2019-07-01 07:30:00,516.4,C,2019,7
2019-07-01 08:00:00,553.1,C,2019,7
2019-07-01 08:30:00,553.7,C,2019,7
2019-07-01 09:00:00,584.2,C,2019,7
2019-07-01 09:30:00,546.1,C,2019,7
2019-07-01 10:00:00,565.6,C,2019,7
2019-07-01 10:30:00,597.1,C,2019,7
2019-07-01 11:00:00,577.6,C,2019,7
2019-07-01 11:30:00,610.4,C,2019,7
2019-07-01 12:00:00,576.4,C,2019,7
2019-07-01 12:30:00,575.6,C,2019,7
2019-07-01 13:00:00,571.2,C,2019,7
2019-07-01 13:30:00,558.8,C,2019,7
2019-07-01 14:00:00,553.4,C,2019,7
2019-07-01 14:30:00,547.2,C,2019,7
2019-07-01 15:00:00,562.3,C,2019,7
2019-07-01 15:30:00,556.1,C,2019,7
2019-07-01 16:00:00,558.3,C,2019,7
2019-07-01 16:30:00,536.4,C,2019,7
2019-07-01 17:00:00,500.7,C,2019,7
2019-07-01 17:30:00,462.1,C,2019,7
2019-07-01 18:00:00,450.6,C,2019,7
2019-07-01 18:30:00,445.9,C,2019,7
2019-07-01 19:00:00,430.7,C,2019,7
2019-07-01 19:30:00,416.6,C,2019,7
2019-07-01 20:00:00,415.8,C,2019,7
2019-07-01 20:30:00,411.7,C,2019,7
2019-07-01 21:00:00,413.4,C,2019,7
2019-07-01 21:30:00,405.5,C,2019,7
2019-07-01 22:00:00,395.1,C,2019,7
2019-07-01 22:30:00,383.3,C,2019,7
2019-07-01 23:00:00,339.6,C,2019,7
2019-07-01 23:30:00,386.2,C,2019,7
2019-07-02 00:00:00,469.9,C,2019,7
2019-07-02 00:30:00,392.3,C,2019,7
2019-07-02 01:00:00,386.6,C,2019,7
2019-07-02 01:30:00,389.3,C,2019,7
2019-07-02 02:00:00,365.7,C,2019,7
2019-07-02 02:30:00,327.8,C,2019,7
2019-07-02 03:00:00,482.9,C,2019,7
2019-07-02 03:30:00,287.2,C,2019,7
2019-07-02 04:00:00,478.9,C,2019,7
2019-07-02 04:30:00,407.6,C,2019,7
2019-07-02 05:00:00,303.8,C,2019,7
2019-07-02 05:30:00,615.2,C,2019,7
2019-07-02 06:00:00,322.6,C,2019,7
2019-07-02 06:30:00,480.2,C,2019,7
2019-07-02 07:00:00,489.3,C,2019,7
2019-07-02 07:30:00,535.5,C,2019,7
2019-07-02 08:00:00,556.8,C,2019,7
2019-07-02 08:30:00,587.3,C,2019,7
2019-07-02 09:00:00,565.8,C,2019,7
2019-07-02 09:30:00,554.6,C,2019,7
2019-07-02 10:00:00,590.1,C,2019,7
2019-07-02 10:30:00,608.4,C,2019,7
2019-07-02 11:00:00,599.1,C,2019,7
2019-07-02 11:30:00,604.2,C,2019,7
2019-07-02 12:00:00,581.5,C,2019,7
2019-07-02 12:30:00,589.1,C,2019,7
2019-07-02 13:00:00,588.5,C,2019,7
2019-07-02 13:30:00,580.1,C,2019,7
2019-07-02 14:00:00,567.4,C,2019,7
2019-07-02 14:30:00,559.3,C,2019,7
2019-07-02 15:00:00,576.7,C,2019,7
2019-07-02 15:30:00,564.8,C,2019,7
2019-07-02 16:00:00,529.2,C,2019,7
2019-07-02 16:30:00,523.7,C,2019,7
2019-07-02 17:00:00,501.9,C,2019,7
2019-07-02 17:30:00,466.2,C,2019,7
2019-07-02 18:00:00,447.4,C,2019,7
2019-07-02 18:30:00,432.7,C,2019,7
2019-07-02 19:00:00,434.4,C,2019,7
2019-07-02 19:30:00,415.1,C,2019,7
2019-07-02 20:00:00,420.8,C,2019,7
2019-07-02 20:30:00,414.5,C,2019,7
2019-07-02 21:00:00,398.5,C,2019,7
2019-07-02 21:30:00,400.0,C,2019,7
2019-07-02 22:00:00,316.8,C,2019,7
2019-07-02 22:30:00,402.1,C,2019,7
2019-07-02 23:00:00,373.4,C,2019,7
2019-07-02 23:30:00,387.8,C,2019,7
2019-07-03 00:00:00,479.1,C,2019,7
2019-07-03 00:30:00,308.7,C,2019,7
2019-07-03 01:00:00,469.3,C,2019,7
2019-07-03 01:30:00,304.1,C,2019,7
2019-07-03 02:00:00,378.8,C,2019,7
2019-07-03 02:30:00,377.5,C,2019,7
2019-07-03 03:00:00,432.4,C,2019,7
2019-07-03 03:30:00,349.3,C,2019,7
2019-07-03 04:00:00,379.7,C,2019,7
2019-07-03 04:30:00,427.7,C,2019,7
2019-07-03 05:00:00,445.7,C,2019,7
2019-07-03 05:30:00,405.1,C,2019,7
2019-07-03 06:00:00,428.1,C,2019,7
2019-07-03 06:30:00,476.0,C,2019,7
2019-07-03 07:00:00,503.0,C,2019,7
2019-07-03 07:30:00,538.4,C,2019,7
2019-07-03 08:00:00,550.2,C,2019,7
2019-07-03 08:30:00,591.6,C,2019,7
2019-07-03 09:00:00,564.5,C,2019,7
2019-07-03 09:30:00,540.6,C,2019,7
2019-07-03 10:00:00,580.6,C,2019,7
2019-07-03 10:30:00,570.8,C,2019,7
2019-07-03 11:00:00,586.0,C,2019,7
2019-07-03 11:30:00,599.9,C,2019,7
2019-07-03 12:00:00,568.8,C,2019,7
2019-07-03 12:30:00,600.0,C,2019,7
2019-07-03 13:00:00,560.7,C,2019,7
2019-07-03 13:30:00,565.8,C,2019,7
2019-07-03 14:00:00,577.5,C,2019,7
2019-07-03 14:30:00,555.5,C,2019,7
2019-07-03 15:00:00,562.9,C,2019,7
2019-07-03 15:30:00,560.7,C,2019,7
2019-07-03 16:00:00,542.8,C,2019,7
2019-07-03 16:30:00,532.1,C,2019,7
2019-07-03 17:00:00,522.8,C,2019,7
2019-07-03 17:30:00,497.3,C,2019,7
2019-07-03 18:00:00,450.5,C,2019,7
2019-07-03 18:30:00,444.3,C,2019,7
2019-07-03 19:00:00,433.1,C,2019,7
2019-07-03 19:30:00,423.2,C,2019,7
2019-07-03 20:00:00,444.6,C,2019,7
2019-07-03 20:30:00,432.0,C,2019,7
2019-07-03 21:00:00,433.3,C,2019,7
2019-07-03 21:30:00,376.7,C,2019,7
2019-07-03 22:00:00,311.5,C,2019,7
2019-07-03 22:30:00,395.0,C,2019,7
2019-07-03 23:00:00,451.8,C,2019,7
2019-07-03 23:30:00,324.3,C,2019,7
2019-07-04 00:00:00,381.3,C,2019,7
2019-07-04 00:30:00,379.2,C,2019,7
2019-07-04 01:00:00,372.7,C,2019,7
2019-07-04 01:30:00,370.5,C,2019,7
2019-07-04 02:00:00,374.7,C,2019,7
2019-07-04 02:30:00,375.1,C,2019,7
2019-07-04 03:00:00,357.6,C,2019,7
2019-07-04 03:30:00,369.6,C,2019,7
2019-07-04 04:00:00,382.5,C,2019,7
2019-07-04 04:30:00,490.2,C,2019,7
2019-07-04 05:00:00,384.7,C,2019,7
2019-07-04 05:30:00,397.9,C,2019,7
2019-07-04 06:00:00,434.7,C,2019,7
2019-07-04 06:30:00,475.1,C,2019,7
2019-07-04 07:00:00,493.5,C,2019,7
2019-07-04 07:30:00,515.5,C,2019,7
2019-07-04 08:00:00,555.5,C,2019,7
2019-07-04 08:30:00,544.1,C,2019,7
2019-07-04 09:00:00,568.4,C,2019,7
2019-07-04 09:30:00,597.0,C,2019,7
2019-07-04 10:00:00,610.2,C,2019,7
2019-07-04 10:30:00,606.5,C,2019,7
2019-07-04 11:00:00,624.9,C,2019,7
2019-07-04 11:30:00,576.0,C,2019,7
2019-07-04 12:00:00,590.4,C,2019,7
2019-07-04 12:30:00,578.8,C,2019,7
2019-07-04 13:00:00,572.3,C,2019,7
2019-07-04 13:30:00,585.9,C,2019,7
2019-07-04 14:00:00,576.1,C,2019,7
2019-07-04 14:30:00,551.6,C,2019,7
2019-07-04 15:00:00,554.4,C,2019,7
2019-07-04 15:30:00,533.5,C,2019,7
2019-07-04 16:00:00,532.1,C,2019,7
2019-07-04 16:30:00,501.3,C,2019,7
2019-07-04 17:00:00,489.5,C,2019,7
2019-07-04 17:30:00,443.1,C,2019,7
2019-07-04 18:00:00,448.0,C,2019,7
2019-07-04 18:30:00,420.0,C,2019,7
2019-07-04 19:00:00,410.7,C,2019,7
2019-07-04 19:30:00,403.0,C,2019,7
2019-07-04 20:00:00,400.7,C,2019,7
2019-07-04 20:30:00,393.0,C,2019,7
2019-07-04 21:00:00,392.6,C,2019,7
2019-07-04 21:30:00,284.2,C,2019,7
2019-07-04 22:00:00,374.4,C,2019,7
2019-07-04 22:30:00,375.1,C,2019,7
2019-07-04 23:00:00,371.3,C,2019,7
2019-07-04 23:30:00,390.2,C,2019,7
2019-07-05 00:00:00,392.4,C,2019,7
2019-07-05 00:30:00,398.7,C,2019,7
2019-07-05 01:00:00,404.3,C,2019,7
2019-07-05 01:30:00,330.5,C,2019,7
2019-07-05 02:00:00,372.5,C,2019,7
2019-07-05 02:30:00,358.8,C,2019,7
2019-07-05 03:00:00,370.8,C,2019,7
2019-07-05 03:30:00,368.9,C,2019,7
2019-07-05 04:00:00,375.6,C,2019,7
2019-07-05 04:30:00,453.7,C,2019,7
2019-07-05 05:00:00,452.9,C,2019,7
2019-07-05 05:30:00,408.8,C,2019,7
2019-07-05 06:00:00,431.2,C,2019,7
2019-07-05 06:30:00,471.2,C,2019,7
2019-07-05 07:00:00,477.1,C,2019,7
2019-07-05 07:30:00,519.0,C,2019,7
2019-07-05 08:00:00,553.7,C,2019,7
2019-07-05 08:30:00,556.9,C,2019,7
2019-07-05 09:00:00,582.3,C,2019,7
2019-07-05 09:30:00,618.4,C,2019,7
2019-07-05 10:00:00,585.5,C,2019,7
2019-07-05 10:30:00,584.4,C,2019,7
2019-07-05 11:00:00,578.7,C,2019,7
2019-07-05 11:30:00,569.6,C,2019,7
2019-07-05 12:00:00,595.5,C,2019,7
2019-07-05 12:30:00,569.1,C,2019,7
2019-07-05 13:00:00,571.5,C,2019,7
2019-07-05 13:30:00,569.8,C,2019,7
2019-07-05 14:00:00,548.2,C,2019,7
2019-07-05 14:30:00,552.0,C,2019,7
2019-07-05 15:00:00,546.5,C,2019,7
2019-07-05 15:30:00,533.8,C,2019,7
2019-07-05 16:00:00,514.5,C,2019,7
2019-07-05 16:30:00,491.7,C,2019,7
2019-07-05 17:00:00,483.8,C,2019,7
2019-07-05 17:30:00,439.9,C,2019,7
2019-07-05 18:00:00,426.5,C,2019,7
2019-07-05 18:30:00,415.1,C,2019,7
2019-07-05 19:00:00,409.1,C,2019,7
2019-07-05 19:30:00,396.9,C,2019,7
2019-07-05 20:00:00,402.9,C,2019,7
2019-07-05 20:30:00,392.4,C,2019,7
2019-07-05 21:00:00,391.1,C,2019,7
2019-07-05 21:30:00,285.8,C,2019,7
2019-07-05 22:00:00,387.1,C,2019,7
2019-07-05 22:30:00,485.9,C,2019,7
2019-07-05 23:00:00,287.4,C,2019,7
2019-07-05 23:30:00,497.4,C,2019,7
2019-07-06 00:00:00,389.4,C,2019,7
2019-07-06 00:30:00,283.8,C,2019,7
2019-07-06 01:00:00,482.9,C,2019,7
2019-07-06 01:30:00,288.3,C,2019,7
2019-07-06 02:00:00,491.6,C,2019,7
2019-07-06 02:30:00,278.7,C,2019,7
2019-07-06 03:00:00,482.2,C,2019,7
2019-07-06 03:30:00,278.3,C,2019,7
2019-07-06 04:00:00,367.7,C,2019,7
2019-07-06 04:30:00,352.8,C,2019,7
2019-07-06 05:00:00,370.0,C,2019,7
2019-07-06 05:30:00,338.2,C,2019,7
2019-07-06 06:00:00,469.1,C,2019,7
2019-07-06 06:30:00,395.3,C,2019,7
2019-07-06 07:00:00,398.6,C,2019,7
2019-07-06 07:30:00,410.7,C,2019,7
2019-07-06 08:00:00,418.9,C,2019,7
2019-07-06 08:30:00,423.2,C,2019,7
2019-07-06 09:00:00,433.8,C,2019,7
2019-07-06 09:30:00,434.6,C,2019,7
2019-07-06 10:00:00,429.3,C,2019,7
2019-07-06 10:30:00,444.0,C,2019,7
2019-07-06 11:00:00,423.2,C,2019,7
2019-07-06 11:30:00,433.2,C,2019,7
2019-07-06 12:00:00,438.5,C,2019,7
2019-07-06 12:30:00,440.7,C,2019,7
2019-07-06 13:00:00,439.4,C,2019,7
2019-07-06 13:30:00,451.5,C,2019,7
2019-07-06 14:00:00,447.3,C,2019,7
2019-07-06 14:30:00,450.0,C,2019,7
2019-07-06 15:00:00,440.1,C,2019,7
2019-07-06 15:30:00,445.2,C,2019,7
2019-07-06 16:00:00,434.4,C,2019,7
2019-07-06 16:30:00,428.0,C,2019,7
2019-07-06 17:00:00,427.4,C,2019,7
2019-07-06 17:30:00,415.4,C,2019,7
2019-07-06 18:00:00,415.6,C,2019,7
2019-07-06 18:30:00,422.0,C,2019,7
2019-07-06 19:00:00,400.7,C,2019,7
2019-07-06 19:30:00,400.4,C,2019,7
2019-07-06 20:00:00,398.7,C,2019,7
2019-07-06 20:30:00,396.8,C,2019,7
