name,carrier,p_nom,type,bus,marginal_cost,committable,min_up_time,min_down_time,ramp_limit_up,ramp_limit_down,p_min_pu,p_max_pu,up_time_before,start_up_cost
Hawkers Farm (resubmission),Solar Photovoltaics,13.8819475,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Woodtown Farm,Solar Photovoltaics,5.5527787,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Tangmere Airfield,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Coton Park Colliery,Solar Photovoltaics,3.653144,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Chapel Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Cairnmore Solar Park,Solar Photovoltaics,5.5527787,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Bake Farm Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Thompson House Equestrian farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Red Hill Farm,Solar Photovoltaics,7.0140367,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Stoneshill Farm (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Carlam Hill Education CIC,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Caldecote Manor Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Crundale / Fenton Home Farm (extension),Solar Photovoltaics,8.62142,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fieldscale,Solar Photovoltaics,15.48933,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Iwade Solar Farm,Solar Photovoltaics,2.484138,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Kingsland Barton Solar Farm (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Lee Moor China Clay Works,Solar Photovoltaics,13.8819475,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Littleton,Solar Photovoltaics,17.681217,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Lount solar farm,Solar Photovoltaics,4.0915213,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
New Mains Of Guynd Farm,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Orchard Farm,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Salford Lodge,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
The Grange,Solar Photovoltaics,11.690061,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Thorne Farm.1,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tiddiecross Solar Farm,Solar Photovoltaics,15.3432045,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tooleys Farm,Solar Photovoltaics,7.744665,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Trickey Warren,Solar Photovoltaics,7.0140367,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Twemlows,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tyddyn Cae (Nefyn),Solar Photovoltaics,7.1601624,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Abbots Ann,Solar Photovoltaics,10.228804,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Margate Solar Farm,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Laceby Solar Farm,Solar Photovoltaics,39.600082,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land East of White Horse Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Westfield Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
West Woodlands,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Mendennick Farm (resubmission),Solar Photovoltaics,4.0915213,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Cockett Valley,Solar Photovoltaics,5.8450303,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Rampisham North,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Severn Road Solar Park,Solar Photovoltaics,2.6302636,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Moorhouse Farm.1,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Sutor Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land North East Of Penrose Far,Solar Photovoltaics,2.1918864,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Ferry Farm,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Brookbarn Farm,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Field at School Aycliffe Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Capel Grange Solar Park,Solar Photovoltaics,9.6443,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Pentre farm,Solar Photovoltaics,8.036917,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Rymes Farm (Phase 1),Solar Photovoltaics,10.082678,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Llancadle Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Rymes Farm (Phase 2)/Grange Solar Farm,Solar Photovoltaics,9.936552,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Trowle Common,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Canopus Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Guston Court Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Pressock Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Rufford Lane,Solar Photovoltaics,3.7992697,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land to the north and south of Cakers Lane (Wilsom),Solar Photovoltaics,16.073833,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Collacott Farm,Solar Photovoltaics,6.5756593,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tonedale Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Lindridge Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Abbots Ripton Solar Farm (ext.),Solar Photovoltaics,5.6989045,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fleetwood Water Treatment Works,Solar Photovoltaics,1.8996348,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Triangle Solar Farm Park,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Lower House Farm,Solar Photovoltaics,11.836186,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Aldi Distribution Centre,Solar Photovoltaics,1.8996348,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Bromfield Sand and Gravel,Solar Photovoltaics,0.7306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Heywood Grange,Solar Photovoltaics,12.274564,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Ravens Close,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Forest Farm,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land West of Roberts Wall Far,Solar Photovoltaics,3.653144,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Drayton Manor Farm,Solar Photovoltaics,36.53144,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Somersal Mill Farm,Solar Photovoltaics,3.7992697,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land Opposite Tyn Y Pistyll,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land South of Highfield House,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Rhewl Farm,Solar Photovoltaics,8.767546,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Dayfields Farm,Solar Photovoltaics,6.867911,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
MMD Shipping Services,Solar Photovoltaics,1.7535092,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Newton Margate,Solar Photovoltaics,2.1918864,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Eveley Farm (resubmission),Solar Photovoltaics,71.60162,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Court Farm (Resubmission),Solar Photovoltaics,12.42069,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Green Farm (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Home Farm,Solar Photovoltaics,9.790426,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Thornborough Grounds,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Port of Barry (Resubmission) - Site 1,Solar Photovoltaics,6.5756593,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Southern Counties Shooting Ground Phase 1 (resubmission),Solar Photovoltaics,13.151319,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fanny House Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Chard Solar Park,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Home Farm.1,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Marshborough Farm solar park (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fiskerton Airfield (Phase 2),Solar Photovoltaics,32.147667,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Langley Priory, Walnut Yard (Phase 2)",Solar Photovoltaics,9.059797,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Bluegates Solar Park,Solar Photovoltaics,15.3432045,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land To The East Of Back Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land East Of Wadbrook Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Fell View Farm (Phase 1),Solar Photovoltaics,6.137282,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
South of Henley Hall,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Place Barton Farm,Solar Photovoltaics,7.1601624,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Lower Stanley Farm,Solar Photovoltaics,5.8450303,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land Parcel North of Goddards,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Ld At Lawrence End Park &, Dane Street",Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Gravel Works, Wasing Estate",Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Drakelow Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Five Oaks Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Knolton Farmhouse Cheese Solar Farm,Solar Photovoltaics,1.4612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Blakenhall Park Solar Farm,Solar Photovoltaics,2.6302636,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Grantham Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Agricultural Land at Trecastle,Solar Photovoltaics,5.8450303,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Sharland Solar Farm,Solar Photovoltaics,4.0915213,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Short Hazel Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Mill Hill Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Little Irchester, Higham Road Solar Farm",Solar Photovoltaics,6.721785,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land North of Chiltern Greeen,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land off Moss Land (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Hill Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Padleywood Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tiln Farm Retford (extension),Solar Photovoltaics,2.484138,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tower Hayes Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land West of Sheriffhales (resubmission),Solar Photovoltaics,11.982312,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land Adjacent Claypits Farm (a),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land Adjacent Claypits Farm (b) (Birch Estate),Solar Photovoltaics,3.3608925,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fferm Bryn Bachau,Solar Photovoltaics,6.4295335,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Scottow Moor - RAF Coltishall Solar Farm (Phase 2),Solar Photovoltaics,26.156511,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
West Carclaze Solar Farm,Solar Photovoltaics,9.498175,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Flixborough Industrial Estate,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land adjacent to Church Road,Solar Photovoltaics,5.114402,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Lady Hole Farm,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Bransholme Solar CIC,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Christs Hospital School,Solar Photovoltaics,1.6073834,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Creswell Solar Park (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Pollington Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land NW Of Pickhill Bridge Farm,Solar Photovoltaics,5.260527,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Moneystone Quarry Solar Farm (resubmission),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Pingry Farm - Phase 2,Solar Photovoltaics,4.968276,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Kenninghall Solar / Hazeldick Solar,Solar Photovoltaics,11.690061,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Wogaston Solar Farm,Solar Photovoltaics,7.744665,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Crugmore Farm,Solar Photovoltaics,9.352049,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Rydon Farm,Solar Photovoltaics,17.535091,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Solar farm at land at The Willows, Uttoxeter",Solar Photovoltaics,9.352049,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Highwood Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Yorkley Solar Park,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Solar Farm at Fields Farm (Phase 1),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Beech Farm,Solar Photovoltaics,6.721785,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Aberporth Solar Farm,Solar Photovoltaics,2.1918864,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Hoplass Farm,Solar Photovoltaics,14.612576,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Chelveston Renewable Energy Park - Solar Extension,Solar Photovoltaics,28.494524,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Grove Solar Park (Phase 1),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Fell View Farm (Phase 2),Solar Photovoltaics,4.237647,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Chiddinglye Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land of coal pit lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Huntingfield Solar Farm,Solar Photovoltaics,6.4295335,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Astley Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Majors Hill/Turners Hill Solar Farm,Solar Photovoltaics,1.6073834,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land South Of Bryn Cyrnau Isaf (resubmission),Solar Photovoltaics,8.62142,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Ashby Solar Farm (a),Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land South of Knock Lane,Solar Photovoltaics,5.8450303,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land south of Brick Kiln Road,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Averhill Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Morton House (Marchington),Solar Photovoltaics,9.059797,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Biglis Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Milborne Port Solar Farm,Solar Photovoltaics,6.137282,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Cwm Bargoed,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land South Off Ollerton Road,Solar Photovoltaics,6.137282,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land At Swanland Road,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Rookery Business Park,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land North of Sandhutton Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land West Of Hunger Hill Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land East Of Honeysome Road,Solar Photovoltaics,6.721785,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Salford Road Solar Farm (resubmission),Solar Photovoltaics,3.2147667,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Ld NW Of Ratcliffe House Farm,Solar Photovoltaics,5.114402,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Woodhouse Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Parklands,Solar Photovoltaics,6.721785,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Amcor Flexibles,Solar Photovoltaics,2.484138,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Waterditch Solar Farm,Solar Photovoltaics,26.302637,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land Off Ingarsby Lane,Solar Photovoltaics,3.068641,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Nissan Test Track,Solar Photovoltaics,7.0140367,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Cooper House Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Pollington Airfield,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Poles Hole Farm,Solar Photovoltaics,9.936552,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Staining Wood Farm,Solar Photovoltaics,7.1601624,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land between Orton Park Farm,Solar Photovoltaics,9.352049,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
"Site To North East Of, Lochcraigs Farm",Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
West Mains of Kinblethmont,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land West Side of Axe and Cleaver Lane,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land To The North Of Moor Farm,Solar Photovoltaics,5.5527787,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Henley Solar Farm,Solar Photovoltaics,9.498175,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Hawkers Farm,Solar Photovoltaics,3.653144,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Crown Farm,Solar Photovoltaics,8.767546,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Eaglescliffe Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Tyddyn Gwyn (Gelli Gron Farm),Solar Photovoltaics,5.5527787,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Thornton Lane,Solar Photovoltaics,3.9453955,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Penycae Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Land at Ingles Hill Farm,Solar Photovoltaics,4.383773,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Southbrook Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
Green Croft Solar Farm,Solar Photovoltaics,7.306288,Solar Photovoltaics,bus,0.0,False,0,0,1.0,1.0,0.0,,0,0.0
