SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
23-Jun-17,18,29414,29365,29921,29872,27450,2318,5143,2040,12025,0,7,8,997,1000,130,25,987,1000,129,23
23-Jun-17,19,29558,29580,30109,30136,27555,2373,5143,2280,12025,0,6,7,997,559,179,-45,987,538,180,-48
23-Jun-17,20,29676,29522,30268,30124,27588,2428,5143,2610,12025,0,2,3,997,496,96,-90,987,491,82,-97
23-Jun-17,21,29447,29342,30142,30039,27374,2448,5143,2920,12025,0,1,1,855,215,-24,-170,839,203,-24,-170
23-Jun-17,22,29168,29080,29932,29854,27138,2468,5143,3230,12025,0,2,3,843,201,62,-262,838,204,65,-268
23-Jun-17,23,29168,29070,30045,29950,27109,2490,5143,3580,12025,56,1,1,945,417,31,-376,938,423,29,-375
23-Jun-17,24,28914,28757,29820,29667,26889,2512,5143,3850,12025,152,2,3,945,429,-21,-383,937,436,-23,-380
23-Jun-17,25,28867,28708,29868,29714,26826,2513,5143,4190,12025,152,1,1,996,796,-101,-399,987,808,-103,-398
23-Jun-17,26,28689,28529,29735,29578,26651,2513,5143,3950,12025,46,2,3,997,824,-141,-403,987,830,-140,-402
23-Jun-17,27,28737,28557,29872,29695,26713,2500,5143,4020,12025,0,2,3,539,1007,-193,-440,514,1014,-194,-439
23-Jun-17,28,28590,28396,29745,29550,26598,2486,5143,4070,12025,0,2,3,505,1010,-225,-428,513,1009,-224,-425
23-Jun-17,29,28466,28290,29646,29471,26510,2465,5143,3790,12025,0,2,3,841,1013,-242,-436,834,1019,-241,-433
23-Jun-17,30,28179,28018,29358,29196,26268,2444,5143,3780,12025,0,2,3,838,985,-249,-428,834,986,-248,-422
23-Jun-17,31,28188,28015,29330,29159,26296,2386,5143,3410,12025,0,2,3,995,993,-249,-391,987,993,-248,-389
23-Jun-17,32,28758,28624,29936,29807,26857,2327,5143,3120,12025,0,2,3,997,1005,-249,-427,987,1005,-248,-428
23-Jun-17,33,29320,29166,30462,30309,27341,2272,5143,2720,12025,0,2,5,997,971,-249,-391,987,973,-247,-389
23-Jun-17,34,29915,29754,31079,30916,27857,2216,5143,2220,12025,0,2,4,997,992,-239,-423,987,993,-236,-421
23-Jun-17,35,30200,30059,31255,31106,28125,2165,5143,2020,12025,0,2,3,997,976,-174,-379,987,979,-167,-375
23-Jun-17,36,30241,30086,31217,31064,28200,2114,5143,1690,12025,0,2,4,997,998,-109,-365,987,999,-108,-364
23-Jun-17,37,30094,29922,31138,30967,28082,2053,5143,1300,12025,0,2,3,997,986,-197,-345,987,986,-198,-340
23-Jun-17,38,29902,29702,30974,30775,27932,1991,5143,1090,12025,0,2,3,997,986,-251,-319,987,986,-250,-319
23-Jun-17,39,29611,29396,30563,30339,27682,1946,5143,711,12025,0,2,3,997,976,-200,-250,987,983,-197,-244
23-Jun-17,40,29413,29200,30309,30099,27448,1901,5143,499,12025,0,2,4,997,1008,-214,-180,987,1008,-213,-183
23-Jun-17,41,28866,28653,29687,29473,26856,1840,5143,273,12025,0,1,1,997,993,-192,-128,987,995,-190,-128
23-Jun-17,42,28453,28285,29262,29099,26489,1779,5143,121,12025,0,7,9,996,994,-176,-126,987,997,-173,-131
23-Jun-17,43,28060,27902,28825,28666,26105,1748,5143,43,12025,0,6,8,997,1003,-124,-135,987,1004,-119,-137
23-Jun-17,44,27786,27569,28475,28261,25868,1717,5143,0,12025,0,6,8,997,997,-90,-93,987,999,-90,-93
23-Jun-17,45,27299,27033,28062,27808,25369,1714,5143,0,12025,0,6,7,997,1017,-179,-78,987,1016,-182,-83
23-Jun-17,46,26053,25817,26843,26591,24131,1710,5143,0,12025,0,14,7,996,976,-201,-75,987,975,-194,-71
23-Jun-17,47,24379,24126,24942,24677,22589,1722,5143,0,12025,0,18,13,806,732,-45,70,791,723,-37,77
23-Jun-17,48,23157,22857,23669,23365,21482,1734,5143,0,12025,0,12,8,799,727,114,193,791,725,118,195
24-Jun-17,1,21910,21575,22424,22091,20301,1730,5143,0,12025,0,14,16,751,689,145,211,741,688,144,206
24-Jun-17,2,20913,20620,21529,21256,19444,1726,5143,0,12025,0,116,136,749,700,202,270,742,700,205,272
24-Jun-17,3,20079,19949,21412,21290,18711,1742,5143,0,12025,0,833,841,750,684,245,377,742,682,244,381
24-Jun-17,4,19687,19566,21160,21051,18372,1757,5143,0,12025,0,973,985,749,679,246,458,742,678,245,456
24-Jun-17,5,19136,18996,21209,21092,17897,1755,5143,0,12025,0,1573,1658,749,701,246,459,742,703,245,457
24-Jun-17,6,18739,18589,20906,20865,17536,1752,5143,0,12025,0,1667,1780,750,718,246,459,741,718,245,457
24-Jun-17,7,18392,18255,20662,20530,17174,1752,5143,0,12025,0,1770,1885,749,725,246,455,742,726,245,451
24-Jun-17,8,18277,18143,20559,20428,17047,1751,5143,0,12025,0,1782,1936,763,722,246,419,741,722,246,415
24-Jun-17,9,18127,18023,20388,20513,16971,1706,5143,0,12025,0,1761,1995,169,743,246,419,155,742,245,415
24-Jun-17,10,17865,17704,20116,20191,16741,1661,5143,1,12025,0,1751,1986,158,732,241,418,156,731,239,414
24-Jun-17,11,17984,17899,20375,20458,16874,1658,5143,10,12025,0,1738,1867,-153,732,202,401,-167,729,201,399
24-Jun-17,12,18309,18212,20592,20609,17167,1654,5143,56,12025,0,1607,1708,-176,696,237,400,-167,698,239,399
24-Jun-17,13,19416,19306,21167,21044,18186,1691,5143,215,12025,0,1251,1346,59,741,246,445,54,739,246,445
24-Jun-17,14,20186,20097,21494,21372,18900,1728,5143,526,12025,0,808,775,26,732,246,460,55,734,245,457
24-Jun-17,15,21631,21556,22149,22065,20277,1783,5143,871,12025,0,18,9,799,793,246,428,791,796,245,419
24-Jun-17,16,22686,22619,23192,23127,21234,1838,5143,1300,12025,0,6,8,800,785,248,318,791,793,246,312
24-Jun-17,17,24042,23982,24545,24485,22510,1893,5143,1640,12025,0,3,4,847,830,172,263,840,835,166,255
24-Jun-17,18,24958,24860,25461,25363,23360,1947,5143,1910,12025,0,3,3,848,875,88,185,839,879,87,184
24-Jun-17,19,25738,25648,26239,26149,24096,2001,5143,2220,12025,0,1,1,849,865,141,211,839,866,143,208
24-Jun-17,20,25962,25952,26463,26453,24309,2055,5143,2690,12025,0,1,1,849,874,152,158,839,874,151,156
24-Jun-17,21,26049,25944,26551,26446,24378,2064,5143,3070,12025,0,2,2,849,842,212,147,839,847,216,144
24-Jun-17,22,26021,25940,26524,26443,24312,2073,5143,3680,12025,0,3,3,849,868,192,113,839,868,186,111
24-Jun-17,23,26026,25892,26529,26396,24329,2112,5143,3480,12025,0,3,4,849,837,115,63,839,838,114,62
24-Jun-17,24,25730,25504,26233,26008,24068,2151,5143,3530,12025,0,3,4,848,826,135,107,840,828,134,109
24-Jun-17,25,25311,25079,25813,25583,23667,2176,5143,3890,12025,0,2,4,849,825,106,189,840,825,104,194
24-Jun-17,26,24937,24769,25439,25272,23366,2201,5143,3950,12025,0,2,3,848,820,74,299,840,811,73,295
24-Jun-17,27,24243,24113,24745,24616,22730,2241,5143,4180,12025,0,2,3,848,246,73,252,840,231,72,250
24-Jun-17,28,23514,23451,24016,23954,22061,2280,5143,4480,12025,0,2,3,848,239,56,315,839,247,54,316
24-Jun-17,29,23200,23082,23702,23585,21783,2301,5143,4650,12025,0,2,4,848,707,26,347,840,720,25,342
24-Jun-17,30,22901,22770,23402,23272,21508,2321,5143,4030,12025,0,1,2,849,743,10,225,840,744,7,214
24-Jun-17,31,22903,22797,23461,23356,21487,2325,5143,3430,12025,0,2,3,848,790,-56,144,839,793,-56,139
24-Jun-17,32,23155,23034,23711,23589,21673,2328,5143,3650,12025,0,2,3,848,802,-54,143,839,804,-52,139
24-Jun-17,33,23513,23386,24015,23889,21969,2300,5143,3720,12025,0,2,4,848,828,46,154,839,834,49,150
24-Jun-17,34,24247,24087,24749,24591,22620,2272,5143,3530,12025,0,2,3,848,849,120,164,839,850,123,168
24-Jun-17,35,25186,25083,25688,25587,23501,2264,5143,3150,12025,0,2,3,848,865,197,313,839,868,198,317
24-Jun-17,36,25766,25745,26267,26246,24081,2255,5143,2450,12025,0,1,1,848,858,172,419,839,858,171,419
24-Jun-17,37,25991,25939,26493,26441,24320,2226,5143,1970,12025,26,2,2,848,866,223,431,839,868,226,430
24-Jun-17,38,26029,25898,26535,26404,24354,2196,5143,1560,12025,187,6,6,848,858,244,466,839,860,244,463
24-Jun-17,39,25992,25900,26499,26407,24357,2134,5143,1160,12025,218,7,7,848,867,237,484,839,868,235,482
24-Jun-17,40,25842,25752,26349,26261,24258,2071,5143,916,12025,217,7,9,848,828,244,503,839,829,243,498
24-Jun-17,41,25680,25583,26188,26092,24116,2002,5143,642,12025,215,8,100,848,855,245,495,839,858,244,490
24-Jun-17,42,25305,25170,25813,25679,23779,1933,5143,302,12025,215,8,131,848,885,244,495,839,888,243,493
24-Jun-17,43,25207,25043,25713,25551,23688,1896,5143,80,12025,215,6,131,848,871,226,504,839,872,224,499
24-Jun-17,44,25297,25156,25804,25667,23795,1859,5143,0,12025,215,7,9,848,866,243,504,839,863,243,499
24-Jun-17,45,25175,25024,25683,25533,23664,1853,5143,0,12025,215,8,10,848,757,226,504,839,756,222,499
24-Jun-17,46,24390,24214,24900,24723,22848,1846,5143,0,12025,215,10,8,848,763,162,475,839,762,160,468
24-Jun-17,47,23181,23003,23694,23516,21758,1847,5143,0,12025,159,13,14,706,730,202,428,693,728,203,425
24-Jun-17,48,21924,21817,22442,22336,20670,1848,5143,0,12025,27,18,19,701,733,241,481,693,733,242,480
25-Jun-17,1,20860,20752,21376,21267,19644,1810,5143,0,12025,0,16,15,701,701,245,504,693,702,245,499
25-Jun-17,2,20096,19846,20611,20363,18889,1772,5143,0,12025,0,15,17,701,735,246,494,693,732,245,487
25-Jun-17,3,19394,19201,20185,20006,18227,1789,5143,0,12025,0,291,306,701,563,246,441,693,558,245,438
25-Jun-17,4,18973,18779,19962,19854,17863,1805,5143,0,12025,0,489,500,701,538,246,486,693,536,246,484
25-Jun-17,5,18473,18299,19820,19651,17439,1803,5143,0,12025,0,847,853,701,529,246,499,693,529,246,495
25-Jun-17,6,18127,17941,19480,19295,17080,1801,5143,0,12025,0,853,887,701,517,246,418,693,511,246,409
25-Jun-17,7,17899,17717,19398,19231,16803,1786,5143,0,12025,0,999,1174,701,157,204,270,693,147,199,260
25-Jun-17,8,17759,17596,19271,19099,16673,1771,5143,0,12025,0,1012,1281,701,142,92,144,693,142,87,135
25-Jun-17,9,17416,17245,18878,18845,16459,1726,5143,0,12025,0,962,1248,135,183,16,63,107,184,16,60
25-Jun-17,10,16966,16787,18569,18392,16075,1680,5143,1,12025,0,1103,1381,106,188,16,64,108,186,16,63
25-Jun-17,11,16903,16726,18497,18321,15939,1693,5143,14,12025,0,1094,1371,110,201,16,90,107,200,16,90
25-Jun-17,12,17048,16844,18640,18437,16052,1706,5143,80,12025,0,1092,1370,103,185,21,90,108,184,21,90
25-Jun-17,13,17548,17343,19063,18848,16466,1742,5143,229,12025,0,1015,1282,306,227,90,159,303,229,96,164
25-Jun-17,14,18006,17816,19304,19139,16893,1777,5143,480,12025,11,798,1064,307,255,224,203,303,254,226,196
25-Jun-17,15,18599,18450,19531,19376,17441,1815,5143,817,12025,80,432,688,307,243,162,125,303,245,156,122
25-Jun-17,16,19258,19052,19775,19569,18033,1853,5143,1230,12025,183,17,286,307,244,82,125,303,245,81,122
25-Jun-17,17,20483,20275,20995,20783,19122,1883,5143,1600,12025,206,12,52,309,306,145,163,303,307,148,161
25-Jun-17,18,21574,21344,22082,21854,20162,1912,5143,1920,12025,206,8,6,289,347,155,113,304,353,155,109
25-Jun-17,19,22705,22613,23212,23119,21142,1946,5143,2210,12025,61,7,6,977,776,204,54,976,790,206,54
25-Jun-17,20,23557,23405,24065,23915,21917,1980,5143,2510,12025,0,8,9,992,812,242,111,975,815,243,114
25-Jun-17,21,23890,23800,24398,24307,22129,1966,5143,2950,12025,0,8,8,980,788,247,141,976,786,246,137
25-Jun-17,22,24172,24015,24679,24523,22411,1952,5143,3500,12025,0,7,8,992,795,242,77,976,798,240,74
25-Jun-17,23,24257,24070,24763,24578,22455,1967,5143,3790,12025,0,6,8,801,803,195,96,791,805,193,97
25-Jun-17,24,24075,23934,24581,24442,22268,1982,5143,4320,12025,0,6,8,799,799,130,122,791,801,125,123
25-Jun-17,25,24047,23924,24553,24431,22214,1995,5143,4990,12025,0,6,8,800,827,52,120,791,830,50,116
25-Jun-17,26,24033,23874,24539,24382,22241,2007,5143,5470,12025,0,6,8,800,797,50,26,791,800,49,19
25-Jun-17,27,23829,23654,24445,24279,22086,2033,5143,4860,12025,0,6,8,800,823,34,-110,791,826,34,-115
25-Jun-17,28,23639,23479,24226,24070,21940,2059,5143,5090,12025,0,4,4,800,818,34,-83,791,821,34,-85
25-Jun-17,29,23561,23409,24179,24034,21872,2076,5143,4740,12025,0,5,7,800,795,91,-113,791,792,93,-117
25-Jun-17,30,23491,23331,24111,23957,21779,2092,5143,4320,12025,0,6,8,799,777,109,-114,791,780,104,-117
25-Jun-17,31,23539,23359,24142,23966,21795,2114,5143,3740,12025,0,6,8,799,787,78,-97,791,788,45,-98
25-Jun-17,32,23901,23768,24500,24369,22170,2135,5143,3470,12025,0,5,1,799,795,78,-94,791,796,77,-95
25-Jun-17,33,24553,24412,25096,24957,22719,2125,5143,3040,12025,0,7,4,937,792,78,-36,934,794,41,-38
25-Jun-17,34,25284,25244,25840,25803,23384,2114,5143,3060,12025,0,8,9,947,791,78,-48,941,790,102,-48
25-Jun-17,35,26010,25972,26517,26481,23998,2094,5143,2910,12025,0,7,8,997,765,79,29,987,767,101,31
25-Jun-17,36,26455,26413,26961,26920,24416,2073,5143,2490,12025,0,6,8,996,801,165,32,980,801,165,33
25-Jun-17,37,26653,26588,27159,27096,24630,2015,5143,2140,12025,0,6,7,802,796,181,95,791,797,184,99
25-Jun-17,38,26775,26671,27280,27173,24768,1956,5143,1790,12025,0,5,2,800,810,210,135,791,810,211,134
25-Jun-17,39,26977,26841,27487,27353,24948,1822,5143,1410,12025,0,10,10,800,830,221,118,791,835,219,117
25-Jun-17,40,27027,26915,27537,27425,24976,1687,5143,1060,12025,0,10,10,800,825,94,174,791,826,86,175
25-Jun-17,41,26990,26948,27501,27460,24900,1520,5143,574,12025,0,11,12,800,832,47,210,791,835,47,211
25-Jun-17,42,27008,26983,27519,27495,24826,1352,5143,251,12025,0,11,12,800,849,85,170,791,851,91,163
25-Jun-17,43,26956,26908,27466,27418,24684,1270,5143,102,12025,0,10,10,800,789,221,125,791,787,224,129
25-Jun-17,44,26749,26670,27256,27176,24521,1187,5143,0,12025,0,7,6,800,827,245,166,791,830,244,168
25-Jun-17,45,26727,26656,27232,27161,24484,1137,5143,0,12025,0,5,6,942,842,223,167,940,844,221,164
25-Jun-17,46,25697,25560,26206,26068,23440,1086,5143,0,12025,0,9,8,953,787,185,137,926,784,184,134
25-Jun-17,47,24113,23962,24784,24694,21982,1040,5143,0,12025,0,16,20,-155,726,225,117,-191,723,226,117
25-Jun-17,48,22613,22446,23811,23686,20618,993,5143,0,12025,0,505,528,-193,705,157,189,-188,703,151,195
26-Jun-17,1,21491,21185,23284,23023,19582,927,5143,0,12025,0,1104,1125,-189,698,76,312,-188,697,75,311
26-Jun-17,2,20638,20478,22539,22404,18745,861,5143,0,12025,0,1212,1213,-189,728,144,226,-188,726,150,217
26-Jun-17,3,20216,20135,22406,22342,18357,817,5143,0,12025,0,1501,1513,-189,727,239,212,-188,729,238,217
26-Jun-17,4,20087,19971,22315,22224,18215,773,5143,0,12025,0,1539,1541,-189,732,201,362,-188,730,200,366
26-Jun-17,5,19856,19699,22090,21959,17983,744,5143,0,12025,0,1545,1548,-189,696,167,489,-188,696,165,488
26-Jun-17,6,19580,19451,22058,21950,17695,714,5143,0,12025,0,1780,1786,-198,711,170,444,-187,714,170,434
26-Jun-17,7,19567,19450,21844,21633,17662,671,5143,0,12025,0,1777,1778,108,725,224,349,107,723,227,346
26-Jun-17,8,19573,19453,21852,21728,17622,628,5143,0,12025,0,1779,1779,105,687,247,392,108,686,246,393
26-Jun-17,9,19516,19374,21776,21635,17586,602,5143,0,12025,0,1760,1761,493,699,247,429,498,696,247,421
26-Jun-17,10,19260,19120,21502,21364,17338,576,5143,1,12025,0,1742,1740,505,685,247,356,497,672,247,352
26-Jun-17,11,19835,19730,21893,21823,17844,550,5143,22,12025,0,1558,1555,479,123,247,391,474,111,247,391
26-Jun-17,12,20848,20779,22678,22587,18779,524,5143,163,12025,0,1330,1312,480,104,247,432,474,107,247,434
26-Jun-17,13,23431,23387,24435,24326,21123,506,5143,464,12025,0,504,469,432,618,227,504,424,638,223,499
26-Jun-17,14,25758,25698,26266,26206,23216,488,5143,874,12025,0,8,8,411,678,160,482,426,688,159,477
26-Jun-17,15,28315,28311,28818,28814,25562,451,5143,1380,12025,0,3,3,994,1012,182,375,987,1020,181,365
26-Jun-17,16,29776,29732,30279,30240,26837,414,5143,1870,12025,0,3,5,998,1014,129,225,987,1014,125,216
26-Jun-17,17,30525,30482,31028,30987,27517,394,5143,2650,12025,0,3,6,997,1000,73,103,986,1000,72,98
26-Jun-17,18,30194,30160,30697,30665,27181,374,5143,3360,12025,0,3,5,997,999,130,45,987,1000,132,48
26-Jun-17,19,30072,30056,30575,30560,27020,359,5143,4180,12025,0,3,5,997,1000,118,32,987,1000,116,34
26-Jun-17,20,29761,29741,30276,30266,26706,343,5143,4980,12025,0,3,5,997,1000,115,-12,987,1000,113,-17
26-Jun-17,21,29661,29645,30253,30243,26597,334,5143,5510,12025,0,3,5,853,999,89,-89,838,1000,87,-91
26-Jun-17,22,29869,29878,30461,30476,26781,325,5143,5690,12025,0,3,5,847,1000,75,-89,839,1000,71,-91
26-Jun-17,23,29880,29867,30451,30444,26761,317,5143,5790,12025,0,3,5,847,999,-14,-54,838,1000,-16,-56
26-Jun-17,24,29959,29943,30556,30544,26827,309,5143,6040,12025,0,3,5,847,999,69,-94,839,1000,74,-94
26-Jun-17,25,30001,29970,30570,30542,26853,311,5143,5860,12025,0,2,3,652,1000,87,-67,636,1000,86,-68
26-Jun-17,26,29773,29751,30338,30320,26660,312,5143,5870,12025,0,3,5,636,999,87,-62,629,1000,86,-62
26-Jun-17,27,29578,29587,30288,30352,26466,315,5143,5960,12025,0,3,4,-165,999,101,-42,-204,1000,101,-44
26-Jun-17,28,29358,29371,30074,30091,26259,318,5143,6170,12025,0,3,5,-213,1000,134,19,-199,1000,136,24
26-Jun-17,29,29419,29434,29922,29977,26341,331,5143,5750,12025,0,3,3,118,1000,141,45,119,1000,141,48
26-Jun-17,30,29481,29488,29984,30033,26406,343,5143,5740,12025,0,3,5,165,999,141,28,178,1000,142,28
26-Jun-17,31,29723,29724,30243,30251,26632,355,5143,5570,12025,0,3,5,563,1000,204,-17,557,1000,207,-20
26-Jun-17,32,30447,30469,31031,31059,27330,367,5143,5160,12025,0,3,7,549,999,144,-81,558,1000,137,-81
26-Jun-17,33,31364,31378,31879,31891,28173,385,5143,4450,12025,0,3,3,996,999,64,-12,987,1000,63,-6
26-Jun-17,34,32323,32365,32826,32872,29039,403,5143,3770,12025,0,3,4,997,1000,132,123,986,1000,138,127
26-Jun-17,35,32944,32944,33447,33451,29624,415,5143,2940,12025,0,3,5,997,999,225,152,987,1000,223,153
26-Jun-17,36,33149,33106,33652,33610,29848,427,5143,2520,12025,0,3,2,997,1000,167,185,987,1000,166,185
26-Jun-17,37,33139,33098,33642,33606,29918,448,5143,1950,12025,0,3,6,997,999,216,258,986,1000,218,263
26-Jun-17,38,33075,33041,33578,33547,29902,468,5143,1460,12025,0,3,6,997,1000,245,408,987,999,245,412
26-Jun-17,39,32775,32724,33278,33230,29681,491,5143,1110,12025,0,3,7,997,1000,247,503,986,1000,246,498
26-Jun-17,40,32377,32308,32880,32815,29336,514,5143,676,12025,0,3,7,997,999,247,504,987,1000,246,499
26-Jun-17,41,31859,31790,32362,32297,28880,548,5143,362,12025,0,3,4,997,1000,247,504,987,1000,246,499
26-Jun-17,42,31257,31206,31760,31713,28358,582,5143,168,12025,0,3,4,997,999,247,504,987,1000,246,499
26-Jun-17,43,30803,30760,31306,31268,27968,627,5143,40,12025,0,3,8,997,999,247,504,987,1000,246,499
26-Jun-17,44,30239,30191,30742,30702,27520,671,5143,0,12025,0,3,11,997,1000,247,504,987,1000,246,499
26-Jun-17,45,29531,29257,30037,29765,26884,728,5143,0,12025,0,6,8,934,817,246,504,922,811,246,499
26-Jun-17,46,27880,27494,28390,28003,25334,784,5143,0,12025,0,10,10,931,803,246,504,922,806,246,499
26-Jun-17,47,25586,25422,26099,25939,23218,834,5143,0,12025,0,13,17,899,900,246,504,889,904,246,499
26-Jun-17,48,23978,23828,24492,24344,21776,884,5143,0,12025,0,14,16,898,932,247,504,889,934,246,499
27-Jun-17,1,22814,22670,23599,23464,20723,874,5143,0,12025,0,285,294,897,918,247,504,889,920,246,499
27-Jun-17,2,22027,21907,23250,23144,20019,864,5143,0,12025,0,723,738,897,892,246,504,889,895,245,499
27-Jun-17,3,21468,21341,23047,22900,19530,909,5143,0,12025,0,1079,1089,897,903,246,504,889,904,245,499
27-Jun-17,4,21218,21064,22847,22695,19356,954,5143,0,12025,0,1129,1131,897,904,246,504,889,904,245,498
27-Jun-17,5,20917,20712,22780,22584,19101,990,5143,0,12025,0,1363,1372,898,895,246,501,889,895,245,494
27-Jun-17,6,20485,20355,22489,22361,18682,1026,5143,0,12025,0,1504,1506,898,892,246,492,889,886,245,489
27-Jun-17,7,20315,20217,22294,22204,18518,1069,5143,0,12025,0,1479,1487,822,464,247,503,810,451,247,499
27-Jun-17,8,20403,20283,22512,22371,18591,1112,5143,0,12025,0,1609,1610,819,443,248,504,811,443,247,499
27-Jun-17,9,20316,20279,22339,22313,18520,1142,5143,0,12025,0,1523,1522,298,546,248,504,268,550,247,498
27-Jun-17,10,20205,20115,22294,22208,18472,1171,5143,0,12025,0,1589,1683,272,552,248,504,271,555,247,499
27-Jun-17,11,20472,20388,22886,22845,18751,1208,5143,4,12025,0,1473,1822,-441,854,248,504,-475,864,247,499
27-Jun-17,12,21279,21260,23152,23069,19509,1245,5143,29,12025,0,886,1388,-487,862,247,504,-469,853,246,499
27-Jun-17,13,23704,23718,24253,24240,21715,1271,5143,119,12025,0,49,467,396,297,247,504,419,282,246,499
27-Jun-17,14,26277,26256,26787,26763,24061,1297,5143,335,12025,0,10,37,436,267,247,504,415,265,246,499
27-Jun-17,15,29026,29086,29618,29705,26563,1322,5143,570,12025,0,7,7,-85,115,189,430,-96,109,185,420
27-Jun-17,16,30778,30796,31391,31416,28154,1346,5143,757,12025,0,8,9,-105,109,158,281,-94,112,154,271
27-Jun-17,17,31796,31797,32304,32306,29068,1371,5143,934,12025,0,8,9,633,585,93,130,648,603,91,122
27-Jun-17,18,32019,31998,32537,32523,29324,1395,5143,1240,12025,0,7,7,654,627,36,-11,645,625,36,-16
27-Jun-17,19,32539,32525,33137,33131,29812,1416,5143,1570,12025,0,8,9,652,533,-20,-70,646,529,-20,-75
27-Jun-17,20,32780,32634,33524,33386,30062,1437,5143,1810,12025,0,8,9,668,530,-22,-214,643,534,-21,-221
27-Jun-17,21,32416,32340,33407,33357,29709,1433,5143,2090,12025,0,8,9,-237,886,-19,-227,-259,896,-16,-220
27-Jun-17,22,32425,32383,33339,33313,29718,1428,5143,2490,12025,0,4,5,-260,901,-21,-129,-257,904,-22,-132
27-Jun-17,23,32421,32365,33441,33400,29684,1448,5143,2420,12025,0,3,4,-342,997,-93,-82,-344,1000,-92,-82
27-Jun-17,24,32370,32324,33393,33364,29644,1467,5143,2560,12025,0,3,4,-345,971,-76,-99,-343,970,-73,-105
27-Jun-17,25,32226,32185,33250,33218,29493,1472,5143,2700,12025,0,3,5,-352,708,-12,-157,-351,697,-7,-158
27-Jun-17,26,31971,31920,33005,32968,29240,1476,5143,2610,12025,0,3,5,-352,677,-17,-162,-351,676,-16,-165
27-Jun-17,27,31932,31827,33093,33007,29240,1463,5143,2810,12025,0,3,5,-487,565,12,-171,-492,562,16,-172
27-Jun-17,28,31915,31845,33092,33030,29246,1450,5143,2780,12025,0,3,5,-494,575,-17,-163,-491,591,-15,-163
27-Jun-17,29,32016,31963,33558,33535,29354,1421,5143,2730,12025,0,3,4,-855,996,20,-184,-869,1000,22,-188
27-Jun-17,30,32010,31939,33631,33549,29346,1392,5143,2690,12025,0,3,3,-894,1000,-26,-198,-864,1000,-27,-202
27-Jun-17,31,32075,31978,33146,33067,29364,1364,5143,2290,12025,12,5,5,-337,862,46,-229,-341,857,53,-229
27-Jun-17,32,32806,32784,33899,33861,30042,1336,5143,1940,12025,0,7,7,-369,852,70,-217,-338,857,66,-214
27-Jun-17,33,33793,33779,34463,34446,30938,1310,5143,1960,12025,0,8,7,902,997,-29,-133,920,1000,-29,-129
27-Jun-17,34,34743,34705,35345,35311,31813,1284,5143,1520,12025,0,7,7,930,1000,-5,-90,917,1000,0,-95
27-Jun-17,35,35240,35188,35923,35879,32202,1260,5143,1240,12025,62,5,5,993,999,-34,-144,986,1000,-38,-145
27-Jun-17,36,35195,35102,35926,35834,32156,1235,5143,1030,12025,78,6,5,997,1000,-121,-104,986,1000,-120,-105
