,Grid
1499,-43.2
1500,-43.2
1501,-32.8
1502,-39.5
1503,-32.55
1504,-36.35
1505,-18.5
1506,-15.899999999999999
1507,-12.100000000000001
1508,-15.350000000000001
1509,-16.4
1510,-14.300000000000004
1511,-16.4
1512,-17.25
1513,-17.25
1514,-16.4
1515,-17.35
1516,-18.1
1517,-15.550000000000004
1518,-24.3
1519,-24.4
1520,-15.704761900000001
1521,-1.5547619000000026
1522,-3.8547618999999997
1523,6.095238099999996
1524,7.695238099999997
1525,1.095238099999996
1526,-61.5047619
1527,-6.299999999999997
1528,-11.800000000000004
1529,-16.4
1530,-4.549999999999997
1531,-11.700000000000003
1532,-9.699999999999996
1533,-9.699999999999996
1534,41.6
1535,33.8
1536,39.900000000000006
1537,43.9
1538,39.900000000000006
1539,36.75
1540,37.3
1541,37.3
1542,36.55
1543,31.5
1544,37.8
1545,29.0
1546,32.55
1547,32.55
1548,33.6
1549,35.699999999999996
1550,38.45
1551,38.95
1552,38.95
1553,39.900000000000006
1554,43.25
1555,45.15
1556,44.6
1557,44.1
1558,42.85
1559,42.0
1560,39.900000000000006
1561,37.15
1562,-14.300000000000004
1563,-17.450000000000003
1564,-19.35
1565,-20.5
1566,-19.35
1567,-16.5
1568,-12.654761899999997
1569,-0.7047619000000012
1570,2.545238100000006
1571,6.6452381
1572,4.445238099999997
1573,-3.8547618999999997
1574,-75.1547619
1575,-14.300000000000004
1576,-11.899999999999999
1577,-15.450000000000003
1578,-22.7
1579,-29.0
1580,-23.75
1581,-33.2
1582,-37.4
1583,-39.5
1584,-40.55
1585,-37.4
1586,-35.3
1587,-40.55
1588,-47.4
1589,-49.5
1590,-46.85
1591,-50.0
1592,-49.8
1593,-47.8
1594,-45.8
1595,-32.150000000000006
1596,-21.65
1597,-9.25
1598,-11.800000000000004
1599,-3.3999999999999986
1600,-11.899999999999999
1601,-9.25
1602,-9.149999999999999
1603,-10.5
1604,-12.5
1605,-14.0
1606,-15.350000000000001
1607,-15.350000000000001
1608,-13.899999999999999
1609,-14.300000000000004
1610,-14.200000000000003
1611,-14.5
1612,-14.300000000000004
1613,-16.800000000000004
1614,-19.55
1615,-14.300000000000004
1616,-2.8047619000000026
1617,5.595238100000003
1618,7.295238099999999
1619,10.845238100000003
1620,8.745238100000002
1621,4.545238100000006
1622,-65.7047619
1623,-3.799999999999997
1624,-13.25
1625,-17.65
1626,-13.25
1627,-16.6
1628,-16.6
1629,-34.8
1630,-32.25
1631,-35.8
1632,-39.9
1633,-35.3
1634,-36.35
1635,-39.0
1636,-42.65
1637,-42.65
1638,-39.9
1639,-44.75
1640,-39.5
1641,-39.5
1642,-32.150000000000006
1643,-25.65
1644,-18.5
1645,-13.25
1646,-21.0
1647,-14.399999999999999
1648,-11.349999999999994
1649,-10.5
1650,-12.200000000000003
1651,-13.050000000000004
1652,-15.350000000000001
1653,-15.899999999999999
1654,-16.5
1655,-17.25
1656,-12.400000000000006
1657,-12.200000000000003
1658,-12.200000000000003
1659,-12.200000000000003
1660,-9.900000000000006
1661,-15.649999999999999
1662,-18.5
1663,-18.5
1664,-12.254761900000005
1665,-6.6047619
1666,49.6952381
1667,55.5952381
1668,57.6952381
1669,57.6952381
1670,-6.2547619
1671,45.25
1672,43.7
1673,34.65
1674,39.5
1675,35.3
1676,34.65
1677,27.3
1678,-26.5
1679,-26.9
1680,-23.75
1681,-14.300000000000004
1682,-19.0
1683,-19.55
1684,-19.849999999999998
1685,-21.45
1686,-18.5
1687,-20.6
1688,-23.1
1689,-20.4
1690,-16.0
1691,-12.200000000000003
1692,-12.200000000000003
1693,-12.599999999999994
1694,-10.099999999999994
1695,6.700000000000003
1696,1.4499999999999957
1697,-0.5499999999999972
1698,0.0
1699,-3.799999999999997
1700,-6.0
1701,-11.450000000000003
1702,-10.099999999999994
1703,-14.5
1704,-11.150000000000006
1705,-16.4
1706,-16.4
1707,-16.9
1708,-16.4
1709,-15.450000000000003
1710,-17.85
1711,-4.200000000000003
1712,-14.154761900000004
1713,-0.3047619000000026
1714,5.595238100000003
1715,8.545238099999999
1716,5.595238100000003
1717,2.4452380999999974
1718,-57.3047619
1719,-3.799999999999997
1720,-6.299999999999997
1721,-16.4
1722,-4.75
1723,-16.4
1724,-14.300000000000004
1725,-23.75
1726,-24.4
1727,-20.299999999999997
1728,-25.65
1729,-18.2
1730,-18.5
1731,-24.8
1732,-23.35
1733,-24.4
1734,26.45
1735,22.15
1736,25.2
1737,25.2
1738,28.05
1739,29.0
1740,37.8
1741,35.3
1742,35.05
1743,45.15
1744,43.8
1745,43.8
1746,46.2
1747,44.1
1748,39.900000000000006
1749,39.5
1750,36.949999999999996
1751,36.85
1752,35.5
1753,35.4
1754,34.55
1755,34.449999999999996
1756,34.75
1757,34.75
1758,35.5
1759,42.0
1760,45.0952381
1761,53.4952381
1762,60.8452381
1763,68.5952381
1764,60.8452381
1765,57.045238100000006
1766,-9.4047619
1767,44.85
1768,44.75
1769,37.3
1770,35.9
1771,34.65
1772,33.6
1773,29.4
1774,29.4
1775,33.6
1776,29.4
1777,36.55
1778,33.6
1779,24.15
1780,33.6
1781,24.3
1782,33.6
1783,21.0
1784,-19.55
1785,-23.95
1786,-18.5
1787,-11.800000000000004
1788,-12.200000000000003
1789,-13.25
1790,-7.800000000000004
1791,4.100000000000001
1792,-3.799999999999997
1793,-6.200000000000003
1794,-7.699999999999996
1795,-17.450000000000003
1796,-14.700000000000003
1797,-14.300000000000004
1798,-19.0
1799,-17.65
1800,-16.5
1801,-18.5
1802,-20.6
1803,-21.65
1804,-21.099999999999998
1805,-21.65
1806,-23.75
1807,-17.35
1808,-14.054761900000003
1809,-1.4547619000000012
1810,-3.654761899999997
1811,2.4452380999999974
1812,2.2452381000000017
1813,-7.004761899999998
1814,-69.9047619
1815,-9.450000000000003
1816,-11.349999999999994
1817,-15.149999999999999
1818,-12.200000000000003
1819,-17.049999999999997
1820,-22.7
1821,-33.95
1822,-14.300000000000004
1823,-29.0
1824,-29.0
1825,-17.549999999999997
1826,-19.55
1827,-33.7
1828,-30.049999999999997
1829,-30.6
1830,-29.0
1831,-30.049999999999997
1832,-30.049999999999997
1833,-26.9
1834,-29.0
1835,-24.4
1836,-24.700000000000003
1837,-12.200000000000003
1838,-18.5
1839,-20.6
1840,-11.899999999999999
1841,-7.699999999999996
1842,-3.799999999999997
1843,-2.75
1844,-5.5
1845,-8.0
1846,-11.150000000000006
1847,-12.200000000000003
1848,-14.300000000000004
1849,-15.049999999999997
1850,-18.1
1851,-24.4
1852,-21.0
1853,-29.0
1854,-16.800000000000004
1855,-13.350000000000001
1856,-11.954761900000001
1857,-0.7047619000000012
1858,-0.20476190000000116
1859,10.845238100000003
1860,7.045238100000006
1861,-3.8547618999999997
1862,-67.8047619
1863,-13.25
1864,-13.25
1865,-14.300000000000004
1866,-7.149999999999999
1867,-14.300000000000004
1868,-14.700000000000003
1869,-22.7
1870,-19.55
1871,-26.9
1872,-36.15
1873,-34.25
1874,-27.3
1875,-34.25
1876,-33.2
1877,-39.5
1878,-38.25
1879,-46.85
1880,-47.4
1881,-47.4
1882,-47.4
1883,-46.85
1884,-45.7
1885,-36.35
1886,-29.0
1887,-26.9
1888,-19.0
1889,-10.099999999999994
1890,-15.75
1891,-14.300000000000004
1892,-9.800000000000004
1893,-4.549999999999997
1894,-9.050000000000004
1895,-7.899999999999999
1896,-3.799999999999997
1897,-2.75
1898,-7.899999999999999
1899,-10.099999999999994
1900,-9.699999999999996
1901,-14.5
1902,-18.1
1903,-15.550000000000004
1904,-13.304761900000003
1905,-2.404761899999997
1906,-0.7047619000000012
1907,7.695238099999997
1908,5.595238100000003
1909,-4.504761899999998
1910,-74.3047619
1911,-18.0
1912,-19.55
1913,-23.75
1914,-14.300000000000004
1915,-26.9
1916,-23.75
1917,-29.0
1918,-39.5
1919,-40.65
1920,-43.8
1921,-40.55
1922,-25.2
1923,-44.2
1924,-38.75
1925,-49.25
1926,-37.6
1927,-49.25
1928,-41.6
1929,-42.25
1930,-48.4
1931,-36.25
1932,-24.4
1933,-11.049999999999997
1934,-11.800000000000004
1935,-6.950000000000003
1936,-12.299999999999997
1937,-14.100000000000001
1938,-10.099999999999994
1939,-15.25
1940,-13.899999999999999
1941,-15.350000000000001
1942,-12.5
1943,-14.300000000000004
1944,-12.299999999999997
1945,-14.300000000000004
1946,-13.899999999999999
1947,-14.5
1948,-14.300000000000004
1949,-19.0
1950,-19.65
1951,-16.0
1952,-12.254761900000005
1953,-4.904761899999997
1954,-2.8047619000000026
1955,4.545238100000006
1956,3.4952381000000017
1957,-2.404761899999997
1958,-69.4047619
1959,-12.200000000000003
1960,-12.0
1961,-15.25
1962,-15.25
1963,-18.4
1964,-18.5
1965,-33.2
1966,-31.5
1967,-33.2
1968,-34.05
1969,-32.150000000000006
1970,-32.150000000000006
1971,-33.2
1972,-38.45
1973,-40.0
1974,-38.65
1975,-45.9
1976,-37.4
1977,-37.4
1978,-33.2
1979,-26.9
1980,-18.5
1981,-18.5
1982,-11.150000000000006
1983,-8.0
1984,-4.850000000000001
1985,-6.950000000000003
1986,-3.799999999999997
1987,-8.0
1988,-12.299999999999997
1989,-16.85
1990,-17.65
1991,-17.65
1992,-19.35
1993,-21.0
1994,-16.4
1995,-18.5
1996,-19.25
1997,-21.75
1998,-25.85
1999,-18.5
2000,-13.304761900000003
2001,-0.7047619000000012
2002,-2.8047619000000026
2003,6.6452381
2004,5.595238100000003
2005,-0.7047619000000012
2006,-62.5547619
2007,-8.099999999999994
2008,-14.300000000000004
2009,-15.350000000000001
2010,-5.899999999999999
2011,-16.4
2012,-20.2
2013,-24.3
2014,-27.0
2015,-32.150000000000006
2016,-32.150000000000006
2017,-27.95
2018,-21.85
2019,-32.150000000000006
2020,-29.4
2021,-36.35
2022,-36.9
2023,-39.5
2024,-32.150000000000006
2025,-32.150000000000006
2026,-30.049999999999997
2027,-22.7
2028,-18.5
2029,-5.399999999999999
2030,-12.950000000000003
2031,-11.450000000000003
2032,-9.450000000000003
2033,-10.399999999999999
2034,-7.599999999999994
2035,-12.0
2036,-17.25
2037,-22.7
2038,-21.65
2039,-21.65
2040,-19.75
2041,-19.15
2042,-21.65
2043,-21.65
2044,-14.300000000000004
2045,-14.300000000000004
2046,-24.8
2047,-20.2
2048,-14.3547619
2049,-5.754761899999998
2050,-3.0047619000000054
2051,10.845238100000003
2052,17.1452381
2053,11.8952381
2054,-58.5547619
2055,-2.75
2056,-8.0
2057,-13.25
2058,-13.25
2059,-13.25
2060,-13.450000000000003
2061,-16.0
2062,-15.350000000000001
2063,-19.25
2064,-20.2
2065,-16.4
2066,-18.5
2067,-30.049999999999997
2068,-22.7
2069,-30.049999999999997
2070,-22.7
2071,-34.25
2072,-27.200000000000003
2073,-29.0
2074,-24.8
2075,-22.7
2076,-13.899999999999999
2077,-14.300000000000004
2078,-13.25
2079,-8.0
2080,-11.150000000000006
2081,-8.0
2082,37.3
2083,38.1
2084,35.3
2085,32.95
2086,34.1
2087,33.1
2088,33.4
2089,29.0
2090,32.55
2091,32.35
2092,32.75
2093,29.0
2094,29.1
2095,32.55
2096,40.3952381
2097,47.6952381
2098,44.2452381
2099,58.5452381
2100,55.5952381
2101,53.995238099999995
2102,-13.6047619
2103,44.6
2104,36.75
2105,34.1
2106,39.6
2107,37.05
2108,33.3
2109,32.55
2110,35.6
2111,33.6
2112,32.15
2113,35.699999999999996
2114,40.300000000000004
2115,37.8
2116,26.8
2117,26.25
2118,26.8
2119,25.2
2120,-23.75
2121,-24.3
2122,-23.2
2123,-22.7
2124,-13.25
2125,-11.150000000000006
2126,-3.8999999999999986
2127,-3.3999999999999986
2128,-7.25
2129,-7.800000000000004
2130,-7.800000000000004
2131,-13.050000000000004
2132,-11.700000000000003
2133,-17.75
2134,-18.5
2135,-19.55
2136,-21.45
2137,-23.75
2138,-22.7
2139,-20.8
2140,-20.8
2141,-20.8
2142,-26.9
2143,-20.2
2144,-16.7547619
2145,-11.204761900000001
2146,-12.254761900000005
2147,-5.954761900000001
2148,-2.8047619000000026
2149,-7.004761899999998
2150,-71.1547619
2151,-12.200000000000003
2152,-12.850000000000001
2153,-15.350000000000001
2154,-17.450000000000003
2155,-18.5
2156,-20.9
2157,-23.849999999999998
2158,-11.100000000000001
2159,-19.45
2160,-23.849999999999998
2161,-19.55
2162,-19.65
2163,-29.0
2164,-29.0
2165,-31.1
2166,-29.0
2167,-34.05
2168,-28.599999999999998
2169,-31.1
2170,-29.0
2171,-29.0
2172,-29.0
2173,-24.4
2174,-25.85
2175,-22.3
2176,-20.6
2177,-16.6
2178,-14.300000000000004
2179,-10.5
2180,-9.699999999999996
2181,-12.200000000000003
2182,-10.950000000000003
2183,-12.599999999999994
2184,-10.75
2185,-13.25
2186,-11.850000000000001
2187,-16.4
2188,-16.4
2189,-17.65
2190,-26.6
2191,-25.65
2192,-15.404761900000004
2193,-0.7047619000000012
2194,-5.654761899999997
2195,9.795238099999999
2196,9.795238099999999
2197,0.345238099999996
2198,-65.6047619
2199,-16.4
2200,-16.4
2201,-19.35
2202,-19.0
2203,-22.799999999999997
2204,-29.0
2205,-33.2
2206,-37.0
2207,-45.8
2208,-42.1
2209,-42.1
2210,-40.15
2211,-46.85
2212,-58.4
2213,-60.5
2214,-60.5
2215,-65.95
2216,-64.7
2217,-64.7
2218,-61.55
2219,-60.5
2220,-46.85
2221,-41.5
2222,-42.1
2223,-39.5
2224,-41.6
2225,-21.65
2226,-27.650000000000002
2227,-15.550000000000004
2228,-13.050000000000004
2229,-11.349999999999994
2230,-14.300000000000004
2231,-13.050000000000004
2232,-11.349999999999994
2233,-12.200000000000003
2234,-13.450000000000003
2235,-16.6
2236,-15.25
2237,-18.4
2238,-28.5
2239,-23.95
2240,-13.304761900000003
2241,-2.8047619000000026
2242,4.545238100000006
2243,7.8952381
2244,7.695238099999997
2245,0.345238099999996
2246,-64.0047619
2247,-8.949999999999996
2248,-11.349999999999994
2249,-20.6
2250,-13.25
2251,-29.0
2252,-26.5
2253,-40.55
2254,-39.9
2255,-41.6
2256,-39.9
2257,-38.45
2258,-38.25
2259,-40.75
2260,-44.95
2261,-45.8
2262,-44.75
2263,-44.95
2264,-43.3
2265,-42.45
2266,-39.9
2267,-32.150000000000006
2268,-24.8
2269,-14.300000000000004
2270,-19.0
2271,-13.399999999999999
2272,-11.349999999999994
2273,-9.699999999999996
2274,-9.450000000000003
2275,-10.099999999999994
2276,-13.25
2277,-15.550000000000004
2278,-14.0
2279,-14.950000000000003
2280,-13.650000000000006
2281,-14.5
2282,-18.1
2283,-18.900000000000002
2284,-18.900000000000002
2285,-20.6
2286,-23.75
2287,-18.900000000000002
2288,-13.304761900000003
2289,-9.1047619
2290,-6.904761899999997
2291,0.9952381000000017
2292,3.4952381000000017
2293,1.7952380999999988
2294,-65.7047619
2295,-8.0
2296,-11.349999999999994
2297,-16.4
2298,-12.200000000000003
2299,-22.05
2300,-24.3
2301,-33.2
2302,-25.85
2303,-32.8
2304,-34.25
2305,-24.8
2306,-26.7
2307,-38.45
2308,-41.6
2309,-41.6
2310,-41.3
2311,-44.75
2312,-36.7
2313,-35.3
2314,-30.25
2315,-18.2
2316,-17.450000000000003
2317,-17.65
2318,-15.049999999999997
2319,-10.099999999999994
2320,-12.100000000000001
2321,-6.950000000000003
2322,-4.649999999999999
2323,-9.050000000000004
2324,-14.5
2325,-19.45
2326,-18.5
2327,-18.5
2328,-15.049999999999997
2329,-13.450000000000003
2330,-15.049999999999997
2331,-18.900000000000002
2332,-15.149999999999999
2333,-21.65
2334,-20.4
2335,-17.450000000000003
2336,-15.404761900000004
2337,-9.004761899999998
2338,-10.154761899999997
2339,3.6952380999999974
2340,2.545238100000006
2341,-0.5047619000000054
2342,-68.6547619
2343,-8.399999999999999
2344,-9.699999999999996
2345,-14.799999999999997
2346,-12.200000000000003
2347,-18.5
2348,-20.2
2349,-25.85
2350,-29.0
2351,-31.1
2352,-31.1
2353,-29.0
2354,-31.0
2355,-33.2
2356,-32.150000000000006
2357,-32.150000000000006
2358,-27.3
2359,-32.150000000000006
2360,-29.0
2361,-27.95
2362,-24.8
2363,-15.350000000000001
2364,-16.4
2365,-17.65
2366,-14.799999999999997
2367,-14.300000000000004
2368,-10.950000000000003
2369,-8.200000000000003
2370,-8.0
2371,-8.0
2372,-9.149999999999999
2373,-11.150000000000006
2374,-7.800000000000004
2375,-10.049999999999997
2376,-6.950000000000003
2377,-11.700000000000003
2378,-12.400000000000006
2379,-15.350000000000001
2380,-15.049999999999997
2381,-17.450000000000003
2382,-18.4
2383,-16.4
2384,-15.204761900000001
2385,-11.404761899999997
2386,-10.154761899999997
2387,0.345238099999996
2388,-2.0547618999999955
2389,-4.904761899999997
2390,-70.9547619
2391,-12.200000000000003
2392,-12.200000000000003
2393,-14.700000000000003
2394,-14.5
2395,-15.350000000000001
2396,-16.4
2397,-26.9
2398,-20.6
2399,-26.9
2400,-29.0
2401,-17.15
2402,-20.5
2403,-29.0
2404,-29.5
2405,-29.0
2406,-24.8
2407,-29.950000000000003
2408,-29.0
2409,-24.8
2410,-21.75
2411,-19.55
2412,-17.450000000000003
2413,-16.4
2414,-14.300000000000004
2415,-10.399999999999999
2416,-15.649999999999999
2417,-12.200000000000003
2418,-10.200000000000003
2419,-12.850000000000001
2420,-12.200000000000003
2421,-14.200000000000003
2422,-11.150000000000006
2423,-10.200000000000003
2424,-10.099999999999994
2425,-13.25
2426,-15.350000000000001
2427,-16.6
2428,-16.4
2429,-19.55
2430,-23.1
2431,-18.5
2432,-14.3547619
2433,-10.154761899999997
2434,-9.6047619
2435,3.1952380999999974
2436,3.1952380999999974
2437,-0.3047619000000026
2438,-64.2547619
2439,-10.099999999999994
2440,-12.200000000000003
2441,-15.649999999999999
2442,-14.950000000000003
2443,-15.450000000000003
2444,-17.65
2445,-29.0
2446,-19.950000000000003
2447,-27.95
2448,-29.0
2449,-18.799999999999997
2450,-22.3
2451,-33.2
2452,-28.15
2453,-33.2
2454,-30.15
2455,-40.65
2456,-30.049999999999997
2457,-30.15
2458,-29.0
2459,-17.85
2460,-16.4
2461,-12.0
2462,-15.350000000000001
2463,-13.650000000000006
2464,-13.25
2465,-10.5
2466,-8.0
2467,-12.400000000000006
2468,-14.200000000000003
2469,-16.4
2470,-14.300000000000004
2471,-12.700000000000003
2472,-11.450000000000003
2473,-12.5
2474,-13.650000000000006
2475,-16.700000000000003
2476,-17.25
2477,-18.5
2478,-21.85
2479,-17.450000000000003
2480,-12.254761900000005
2481,-10.154761899999997
2482,-9.204761899999994
2483,3.4952381000000017
2484,3.295238100000006
2485,-0.904761900000004
2486,-70.3047619
2487,-9.050000000000004
2488,-6.950000000000003
2489,-15.600000000000001
2490,-12.200000000000003
2491,-18.5
2492,-16.4
2493,-25.099999999999998
2494,-18.5
2495,-27.95
2496,-29.0
2497,-24.8
2498,-22.7
2499,-33.2
2500,-30.049999999999997
2501,-33.2
2502,-31.1
2503,-35.3
2504,-37.4
2505,-37.4
2506,-35.3
2507,-30.45
2508,-33.2
2509,-27.1
2510,-24.8
2511,-24.8
2512,-20.6
2513,-15.450000000000003
2514,-13.25
2515,-12.200000000000003
2516,-9.050000000000004
2517,-10.950000000000003
2518,-12.950000000000003
2519,-15.149999999999999
2520,-12.950000000000003
2521,-18.5
2522,-16.4
2523,-18.5
2524,-18.5
2525,-18.5
2526,-18.5
2527,-13.450000000000003
2528,-12.254761900000005
2529,-2.8047619000000026
2530,-5.954761900000001
2531,1.8952381000000003
2532,3.4952381000000017
2533,1.6952381000000045
2534,-64.8547619
2535,-8.650000000000006
2536,-8.0
2537,-13.450000000000003
2538,-5.149999999999999
2539,-14.300000000000004
2540,-19.35
2541,-28.799999999999997
2542,-9.149999999999999
2543,-21.85
2544,-25.950000000000003
2545,-11.899999999999999
2546,-13.25
2547,-25.75
2548,-16.4
2549,-22.7
2550,-18.3
2551,-27.95
2552,-15.649999999999999
2553,-20.2
2554,-14.300000000000004
2555,-11.700000000000003
2556,-12.599999999999994
2557,-11.150000000000006
2558,-23.75
2559,-22.7
2560,-19.75
2561,-10.0
2562,-9.050000000000004
2563,-5.599999999999994
2564,-7.5
2565,-8.75
2566,-12.599999999999994
2567,-12.599999999999994
2568,-14.5
2569,-14.5
2570,-13.450000000000003
2571,-19.55
2572,-16.200000000000003
2573,-16.200000000000003
2574,-21.099999999999998
2575,-21.099999999999998
2576,-13.304761900000003
2577,-13.204761900000001
2578,-5.754761899999998
2579,-1.204761899999994
2580,5.495238100000002
2581,0.9952381000000017
2582,-60.4547619
2583,-3.8499999999999943
2584,-5.899999999999999
2585,-11.800000000000004
2586,-11.150000000000006
2587,-15.350000000000001
2588,-13.050000000000004
2589,-17.450000000000003
2590,-8.299999999999997
2591,-12.950000000000003
2592,42.0
2593,44.75
2594,46.2
2595,38.650000000000006
2596,41.8
2597,39.900000000000006
2598,38.3
2599,29.4
2600,27.3
2601,25.6
2602,-18.4
2603,-17.85
2604,-12.200000000000003
2605,-11.700000000000003
2606,-10.0
2607,-10.0
2608,-12.700000000000003
2609,-12.5
2610,-10.600000000000001
2611,-10.600000000000001
2612,-12.0
2613,-8.949999999999996
2614,-8.399999999999999
2615,-8.399999999999999
2616,-7.899999999999999
