,Heat_Demand,Elec_Demand
14707,1.0063,0.1885
14708,0.9926,0.201
14709,0.763,0.215
14710,0.5334,0.229
14711,0.42495,0.2425
14712,0.3165,0.256
14713,0.33675,0.268
14714,0.357,0.28
14715,0.37685,0.2885
14716,0.3967,0.297
14717,0.40914999999999996,0.301
14718,0.42160000000000003,0.305
14719,0.6496500000000001,0.308
14720,0.8777,0.311
14721,0.97735,0.3165
14722,1.077,0.322
14723,1.1395,0.3285
14724,1.202,0.335
14725,1.2275,0.342
14726,1.253,0.349
14727,1.0428499999999998,0.354
14728,0.8327,0.359
14729,0.7399000000000001,0.3625
14730,0.6471,0.366
14731,0.5896500000000001,0.365
14732,0.5322,0.364
14733,0.4865,0.3555
14734,0.4408,0.347
14735,0.40870000000000006,0.3315
14736,0.37660000000000005,0.316
14737,0.3494,0.296
14738,0.3222,0.276
14739,0.29710000000000003,0.2555
14740,0.272,0.235
14741,0.272,0.216
14742,0.272,0.197
14743,0.2746,0.1815
14744,0.2772,0.166
14745,0.28529999999999994,0.1545
14746,0.2934,0.143
14747,0.30760000000000004,0.141
14748,0.32180000000000003,0.139
14749,0.5588,0.145
14750,0.7958,0.151
14751,0.9158999999999999,0.1605
14752,1.036,0.17
14753,1.028,0.1795
14754,1.02,0.189
14755,1.0063,0.198
14756,0.9926,0.207
14757,0.763,0.216
14758,0.5334,0.225
14759,0.42495,0.233
14760,0.3165,0.241
14761,0.33675,0.2455
14762,0.357,0.25
14763,0.37685,0.2495
14764,0.3967,0.249
14765,0.40914999999999996,0.2475
14766,0.42160000000000003,0.246
14767,0.6496500000000001,0.248
14768,0.8777,0.25
14769,0.97735,0.257
14770,1.077,0.264
14771,1.1395,0.274
14772,1.202,0.284
14773,1.2275,0.2935
14774,1.253,0.303
14775,1.0428499999999998,0.3125
14776,0.8327,0.322
14777,0.7399000000000001,0.329
14778,0.6471,0.336
14779,0.5896500000000001,0.339
14780,0.5322,0.342
14781,0.4865,0.3365
14782,0.4408,0.331
14783,0.40870000000000006,0.3175
14784,0.37660000000000005,0.304
14785,0.3494,0.2865
14786,0.3222,0.269
14787,0.2979,0.25
14788,0.2736,0.231
14789,0.28170000000000006,0.2135
14790,0.2898,0.196
14791,0.30410000000000004,0.1805
14792,0.31839999999999996,0.165
14793,0.3395,0.154
14794,0.36060000000000003,0.143
14795,0.39175,0.141
14796,0.4229,0.139
14797,0.67865,0.145
14798,0.9344,0.151
14799,1.0627,0.1605
14800,1.191,0.17
14801,1.17,0.1795
14802,1.149,0.189
14803,1.125,0.198
14804,1.101,0.207
14805,0.85545,0.216
14806,0.6099,0.225
14807,0.49479999999999996,0.233
14808,0.3797,0.241
14809,0.41405,0.2455
14810,0.44839999999999997,0.25
14811,0.4765,0.2495
14812,0.5046,0.249
14813,0.5214500000000001,0.2475
14814,0.5383,0.246
14815,0.77815,0.248
14816,1.018,0.25
14817,1.1205,0.257
14818,1.223,0.264
14819,1.2845,0.274
14820,1.346,0.284
14821,1.37,0.2935
14822,1.394,0.303
14823,1.1718,0.3125
14824,0.9496,0.322
14825,0.8522000000000001,0.329
14826,0.7547999999999999,0.336
14827,0.6959500000000001,0.339
14828,0.6371,0.342
14829,0.57775,0.3365
14830,0.5184,0.331
14831,0.4729,0.3175
14832,0.4274,0.304
14833,0.393,0.2865
14834,0.35860000000000003,0.269
14835,0.3368,0.25
14836,0.315,0.231
14837,0.34305,0.2135
14838,0.37110000000000004,0.196
14839,0.41025,0.1805
14840,0.44939999999999997,0.165
14841,0.49305,0.154
14842,0.5367000000000001,0.143
14843,0.58035,0.141
14844,0.624,0.139
14845,0.895,0.145
14846,1.166,0.151
14847,1.296,0.1605
14848,1.426,0.17
14849,1.3805,0.1795
14850,1.335,0.189
14851,1.296,0.198
14852,1.257,0.207
14853,0.99215,0.216
14854,0.7273,0.225
14855,0.6068,0.233
14856,0.4863,0.241
14857,0.54055,0.2455
14858,0.5948,0.25
14859,0.6316499999999999,0.2495
14860,0.6685,0.249
14861,0.69235,0.2475
14862,0.7162000000000001,0.246
14863,0.9636,0.248
14864,1.211,0.25
14865,1.3105,0.257
14866,1.41,0.264
14867,1.469,0.274
14868,1.528,0.284
14869,1.548,0.2935
14870,1.568,0.303
14871,1.3355,0.3125
14872,1.103,0.322
14873,1.0025,0.329
14874,0.902,0.336
14875,0.8411000000000001,0.339
14876,0.7802,0.342
14877,0.7022,0.3365
14878,0.6242000000000001,0.331
14879,0.561,0.3175
14880,0.4978,0.304
14881,0.4418,0.2865
14882,0.38580000000000003,0.269
14883,0.34114999999999995,0.25
14884,0.2965,0.231
14885,0.31685,0.2135
14886,0.3372,0.196
14887,0.3669,0.1805
14888,0.3966,0.165
14889,0.43539999999999995,0.154
14890,0.4742,0.143
14891,0.5136000000000001,0.141
14892,0.553,0.139
14893,0.821,0.145
14894,1.089,0.151
14895,1.2195,0.1605
14896,1.35,0.17
14897,1.355,0.1795
14898,1.36,0.189
14899,1.315,0.198
14900,1.27,0.207
14901,1.0020499999999999,0.216
14902,0.7341,0.225
14903,0.60805,0.233
14904,0.482,0.241
14905,0.48269999999999996,0.2455
14906,0.4834,0.25
14907,0.525,0.2495
14908,0.5666,0.249
14909,0.5938,0.2475
14910,0.621,0.246
14911,0.8715,0.248
14912,1.122,0.25
14913,1.226,0.257
14914,1.33,0.264
14915,1.3915,0.274
14916,1.453,0.284
14917,1.476,0.2935
14918,1.499,0.303
14919,1.27,0.3125
14920,1.041,0.322
14921,0.942,0.329
14922,0.843,0.336
14923,0.78325,0.339
14924,0.7235,0.342
14925,0.65265,0.3365
14926,0.5818,0.331
14927,0.5260499999999999,0.3175
14928,0.4703,0.304
14929,0.4262,0.2865
14930,0.3821,0.269
14931,0.3516,0.25
14932,0.3211,0.231
14933,0.35205000000000003,0.2135
14934,0.383,0.196
14935,0.4264,0.1805
14936,0.4698,0.165
14937,0.5176000000000001,0.154
14938,0.5654,0.143
14939,0.6120999999999999,0.141
14940,0.6587999999999999,0.139
14941,0.9329,0.145
14942,1.207,0.151
14943,1.3385,0.1605
14944,1.47,0.17
14945,1.4215,0.1795
14946,1.373,0.189
14947,1.333,0.198
14948,1.293,0.207
14949,1.0266,0.216
14950,0.7602000000000001,0.225
14951,0.6406000000000001,0.233
14952,0.521,0.241
14953,0.58025,0.2455
14954,0.6395,0.25
14955,0.6794,0.2495
14956,0.7192999999999999,0.249
14957,0.7445499999999999,0.2475
14958,0.7697999999999999,0.246
14959,1.0174,0.248
14960,1.265,0.25
14961,1.3635,0.257
14962,1.462,0.264
14963,1.5195,0.274
14964,1.577,0.284
14965,1.5975,0.2935
14966,1.618,0.303
14967,1.3845,0.3125
14968,1.151,0.322
14969,1.0507,0.329
14970,0.9504,0.336
14971,0.8898499999999999,0.339
14972,0.8292999999999999,0.342
14973,0.74475,0.3365
14974,0.6602,0.331
14975,0.5911500000000001,0.3185
14976,0.5221,0.306
14977,0.46985000000000005,0.2885
14978,0.4176,0.271
14979,0.38130000000000003,0.2525
14980,0.345,0.234
14981,0.3877,0.217
14982,0.4304,0.2
14983,0.4895,0.185
14984,0.5486,0.17
14985,0.6082000000000001,0.1585
14986,0.6678,0.147
14987,0.7213999999999999,0.143
14988,0.775,0.139
14989,1.051,0.141
14990,1.327,0.143
14991,1.453,0.152
14992,1.579,0.161
14993,1.5445,0.172
14994,1.51,0.183
14995,1.456,0.195
14996,1.402,0.207
14997,1.1231,0.2175
14998,0.8442000000000001,0.228
14999,0.71005,0.2385
15000,0.5759,0.249
15001,0.60105,0.2575
15002,0.6262000000000001,0.266
15003,0.6731,0.27
15004,0.72,0.274
15005,0.7555,0.2735
15006,0.791,0.273
15007,1.053,0.2725
15008,1.315,0.272
15009,1.441,0.2755
15010,1.567,0.279
15011,1.638,0.286
15012,1.709,0.293
15013,1.7315,0.3
15014,1.754,0.307
15015,1.5195,0.3125
15016,1.285,0.318
15017,1.168,0.322
15018,1.051,0.326
15019,0.9726,0.3275
15020,0.8942,0.329
15021,0.7968,0.3255
15022,0.6994,0.322
15023,0.62095,0.31
15024,0.5425,0.298
15025,0.48275,0.282
15026,0.423,0.266
15027,0.384,0.249
15028,0.345,0.232
15029,0.3877,0.2165
15030,0.4304,0.201
15031,0.4895,0.187
15032,0.5486,0.173
15033,0.6082000000000001,0.162
15034,0.6678,0.151
15035,0.7213999999999999,0.145
15036,0.775,0.139
15037,1.051,0.1395
15038,1.327,0.14
15039,1.453,0.147
15040,1.579,0.154
15041,1.5445,0.165
15042,1.51,0.176
15043,1.456,0.1885
15044,1.402,0.201
15045,1.1231,0.215
15046,0.8442000000000001,0.229
15047,0.71005,0.2425
15048,0.5759,0.256
15049,0.60105,0.268
15050,0.6262000000000001,0.28
15051,0.6731,0.2885
15052,0.72,0.297
15053,0.7555,0.301
15054,0.791,0.305
15055,1.053,0.308
15056,1.315,0.311
15057,1.441,0.3165
15058,1.567,0.322
15059,1.638,0.3285
15060,1.709,0.335
15061,1.7315,0.342
15062,1.754,0.349
15063,1.5195,0.354
15064,1.285,0.359
15065,1.168,0.3625
15066,1.051,0.366
15067,0.9726,0.365
15068,0.8942,0.364
15069,0.7968,0.3555
15070,0.6994,0.347
15071,0.62095,0.3315
15072,0.5425,0.316
15073,0.47725,0.296
15074,0.412,0.276
15075,0.3635,0.2555
15076,0.315,0.235
15077,0.34305,0.216
15078,0.37110000000000004,0.197
15079,0.41025,0.1815
15080,0.44939999999999997,0.166
15081,0.49305,0.1545
15082,0.5367000000000001,0.143
15083,0.58035,0.141
15084,0.624,0.139
15085,0.895,0.145
15086,1.166,0.151
15087,1.296,0.1605
15088,1.426,0.17
15089,1.3805,0.1795
15090,1.335,0.189
15091,1.296,0.198
15092,1.257,0.207
15093,0.99215,0.216
15094,0.7273,0.225
15095,0.6068,0.233
15096,0.4863,0.241
15097,0.54055,0.2455
15098,0.5948,0.25
15099,0.6316499999999999,0.2495
15100,0.6685,0.249
15101,0.69235,0.2475
15102,0.7162000000000001,0.246
15103,0.9636,0.248
15104,1.211,0.25
15105,1.3105,0.257
15106,1.41,0.264
15107,1.469,0.274
15108,1.528,0.284
15109,1.548,0.2935
15110,1.568,0.303
15111,1.3355,0.3125
15112,1.103,0.322
15113,1.0025,0.329
15114,0.902,0.336
15115,0.8411000000000001,0.339
15116,0.7802,0.342
15117,0.7022,0.3365
15118,0.6242000000000001,0.331
15119,0.561,0.3175
15120,0.4978,0.304
15121,0.44580000000000003,0.2865
15122,0.39380000000000004,0.269
15123,0.3544,0.25
15124,0.315,0.231
15125,0.34305,0.2135
15126,0.37110000000000004,0.196
15127,0.41025,0.1805
15128,0.44939999999999997,0.165
15129,0.49305,0.154
15130,0.5367000000000001,0.143
15131,0.58035,0.141
15132,0.624,0.139
15133,0.895,0.145
15134,1.166,0.151
15135,1.296,0.1605
15136,1.426,0.17
15137,1.3805,0.1795
15138,1.335,0.189
15139,1.296,0.198
15140,1.257,0.207
15141,0.99215,0.216
15142,0.7273,0.225
15143,0.6068,0.233
15144,0.4863,0.241
15145,0.54055,0.2455
15146,0.5948,0.25
15147,0.6316499999999999,0.2495
15148,0.6685,0.249
15149,0.69235,0.2475
15150,0.7162000000000001,0.246
15151,0.9636,0.248
15152,1.211,0.25
15153,1.3105,0.257
15154,1.41,0.264
15155,1.469,0.274
15156,1.528,0.284
15157,1.548,0.2935
15158,1.568,0.303
15159,1.3355,0.3125
15160,1.103,0.322
15161,1.0025,0.329
15162,0.902,0.336
15163,0.8411000000000001,0.339
15164,0.7802,0.342
15165,0.7022,0.3365
15166,0.6242000000000001,0.331
15167,0.5616500000000001,0.3175
15168,0.49910000000000004,0.304
15169,0.45775,0.2865
15170,0.4164,0.269
15171,0.39239999999999997,0.25
15172,0.36839999999999995,0.231
15173,0.41910000000000003,0.2135
15174,0.4698,0.196
15175,0.5366000000000001,0.1805
15176,0.6033999999999999,0.165
15177,0.66625,0.154
15178,0.7291,0.143
15179,0.7840499999999999,0.141
15180,0.839,0.139
15181,1.115,0.145
15182,1.391,0.151
15183,1.5155,0.1605
15184,1.64,0.17
15185,1.5745,0.1795
15186,1.509,0.189
15187,1.4585,0.198
15188,1.408,0.207
15189,1.13165,0.216
15190,0.8553,0.225
15191,0.7253499999999999,0.233
15192,0.5953999999999999,0.241
15193,0.65315,0.2455
15194,0.7109,0.25
15195,0.7563499999999999,0.2495
15196,0.8018,0.249
15197,0.83405,0.2475
15198,0.8663,0.246
15199,1.12715,0.248
15200,1.388,0.25
15201,1.512,0.257
15202,1.636,0.264
15203,1.7065,0.274
15204,1.777,0.284
15205,1.799,0.2935
15206,1.821,0.303
15207,1.5845,0.3125
15208,1.348,0.322
15209,1.23,0.329
15210,1.112,0.336
15211,1.0326,0.339
15212,0.9532,0.342
15213,0.8482000000000001,0.3365
15214,0.7432000000000001,0.331
15215,0.65735,0.3175
15216,0.5715,0.304
15217,0.5043,0.2865
15218,0.43710000000000004,0.269
15219,0.39105,0.25
15220,0.345,0.231
15221,0.3877,0.2135
15222,0.4304,0.196
15223,0.4895,0.1805
15224,0.5486,0.165
15225,0.6082000000000001,0.154
15226,0.6678,0.143
15227,0.7213999999999999,0.141
15228,0.775,0.139
15229,1.051,0.145
15230,1.327,0.151
15231,1.453,0.1605
15232,1.579,0.17
15233,1.5445,0.1795
15234,1.51,0.189
15235,1.456,0.198
15236,1.402,0.207
15237,1.1231,0.216
15238,0.8442000000000001,0.225
15239,0.71005,0.233
15240,0.5759,0.241
15241,0.60105,0.2455
15242,0.6262000000000001,0.25
15243,0.6731,0.2495
15244,0.72,0.249
15245,0.7555,0.2475
15246,0.791,0.246
15247,1.053,0.248
15248,1.315,0.25
15249,1.441,0.257
15250,1.567,0.264
15251,1.638,0.274
15252,1.709,0.284
15253,1.7315,0.2935
15254,1.754,0.303
15255,1.5195,0.3125
15256,1.285,0.322
15257,1.168,0.329
15258,1.051,0.336
15259,0.9726,0.339
15260,0.8942,0.342
15261,0.7968,0.3365
15262,0.6994,0.331
15263,0.62095,0.3175
15264,0.5425,0.304
15265,0.4732,0.2865
15266,0.4039,0.269
15267,0.3502,0.25
15268,0.2965,0.231
15269,0.31685,0.2135
15270,0.3372,0.196
15271,0.3669,0.1805
15272,0.3966,0.165
15273,0.43539999999999995,0.154
15274,0.4742,0.143
15275,0.5136000000000001,0.141
15276,0.553,0.139
15277,0.821,0.145
15278,1.089,0.151
15279,1.2195,0.1605
15280,1.35,0.17
15281,1.355,0.1795
15282,1.36,0.189
15283,1.315,0.198
15284,1.27,0.207
15285,1.0020499999999999,0.216
15286,0.7341,0.225
15287,0.60805,0.233
15288,0.482,0.241
15289,0.48269999999999996,0.2455
15290,0.4834,0.25
15291,0.525,0.2495
15292,0.5666,0.249
15293,0.5938,0.2475
15294,0.621,0.246
15295,0.8715,0.248
15296,1.122,0.25
15297,1.226,0.257
15298,1.33,0.264
15299,1.3915,0.274
15300,1.453,0.284
15301,1.476,0.2935
15302,1.499,0.303
15303,1.27,0.3125
15304,1.041,0.322
15305,0.942,0.329
15306,0.843,0.336
15307,0.78325,0.339
15308,0.7235,0.342
15309,0.65265,0.3365
15310,0.5818,0.331
15311,0.5260499999999999,0.3185
15312,0.4703,0.306
15313,0.42125,0.2885
15314,0.3722,0.271
15315,0.33435000000000004,0.2525
15316,0.2965,0.234
15317,0.31685,0.217
15318,0.3372,0.2
15319,0.3669,0.185
15320,0.3966,0.17
15321,0.43539999999999995,0.1585
15322,0.4742,0.147
15323,0.5136000000000001,0.143
15324,0.553,0.139
15325,0.821,0.141
15326,1.089,0.143
15327,1.2195,0.152
15328,1.35,0.161
15329,1.355,0.172
15330,1.36,0.183
15331,1.315,0.195
15332,1.27,0.207
15333,1.0020499999999999,0.2175
15334,0.7341,0.228
15335,0.60805,0.2385
15336,0.482,0.249
15337,0.48269999999999996,0.2575
15338,0.4834,0.266
15339,0.525,0.27
15340,0.5666,0.274
15341,0.5938,0.2735
15342,0.621,0.273
15343,0.8715,0.2725
15344,1.122,0.272
15345,1.226,0.2755
15346,1.33,0.279
15347,1.3915,0.286
15348,1.453,0.293
15349,1.476,0.3
15350,1.499,0.307
15351,1.27,0.3125
15352,1.041,0.318
15353,0.942,0.322
15354,0.843,0.326
15355,0.78325,0.3275
15356,0.7235,0.329
15357,0.65265,0.3255
15358,0.5818,0.322
15359,0.5260499999999999,0.31
15360,0.4703,0.298
15361,0.42525,0.282
15362,0.3802,0.266
15363,0.3476,0.249
15364,0.315,0.232
15365,0.34305,0.2165
15366,0.37110000000000004,0.201
15367,0.41025,0.187
15368,0.44939999999999997,0.173
15369,0.49305,0.162
15370,0.5367000000000001,0.151
15371,0.58035,0.145
15372,0.624,0.139
15373,0.895,0.1395
15374,1.166,0.14
15375,1.296,0.147
15376,1.426,0.154
15377,1.3805,0.165
15378,1.335,0.176
15379,1.296,0.1885
15380,1.257,0.201
15381,0.99215,0.215
15382,0.7273,0.229
15383,0.6068,0.2425
15384,0.4863,0.256
15385,0.54055,0.268
15386,0.5948,0.28
15387,0.6316499999999999,0.2885
15388,0.6685,0.297
15389,0.69235,0.301
15390,0.7162000000000001,0.305
15391,0.9636,0.308
15392,1.211,0.311
15393,1.3105,0.3165
15394,1.41,0.322
15395,1.469,0.3285
15396,1.528,0.335
15397,1.548,0.342
15398,1.568,0.349
15399,1.3355,0.354
15400,1.103,0.359
15401,1.0025,0.3625
15402,0.902,0.366
15403,0.8411000000000001,0.365
15404,0.7802,0.364
15405,0.7022,0.3555
15406,0.6242000000000001,0.347
15407,0.5616500000000001,0.3315
15408,0.49910000000000004,0.316
15409,0.4589,0.296
15410,0.41869999999999996,0.276
15411,0.397,0.2555
15412,0.3753,0.235
15413,0.42965,0.216
15414,0.484,0.197
15415,0.5551,0.1815
15416,0.6262000000000001,0.166
15417,0.692,0.1545
15418,0.7577999999999999,0.143
15419,0.8152,0.141
15420,0.8726,0.139
15421,1.1498,0.145
15422,1.427,0.151
15423,1.552,0.1605
15424,1.677,0.17
15425,1.6245,0.1795
15426,1.572,0.189
15427,1.515,0.198
15428,1.458,0.207
15429,1.1789,0.216
15430,0.8997999999999999,0.225
15431,0.7677999999999999,0.233
15432,0.6357999999999999,0.241
15433,0.681,0.2455
15434,0.7262000000000001,0.25
15435,0.778,0.2495
15436,0.8298,0.249
15437,0.8657999999999999,0.2475
15438,0.9017999999999999,0.246
15439,1.1659000000000002,0.248
15440,1.43,0.25
15441,1.5565,0.257
15442,1.683,0.264
15443,1.754,0.274
15444,1.825,0.284
15445,1.8475,0.2935
15446,1.87,0.303
15447,1.6335,0.3125
15448,1.397,0.322
15449,1.279,0.329
15450,1.161,0.336
15451,1.082,0.339
15452,1.003,0.342
15453,0.89195,0.3365
15454,0.7808999999999999,0.331
15455,0.6890499999999999,0.3175
15456,0.5972000000000001,0.304
15457,0.5291500000000001,0.2865
15458,0.4611,0.269
15459,0.41475,0.25
15460,0.36839999999999995,0.231
15461,0.41910000000000003,0.2135
15462,0.4698,0.196
15463,0.5366000000000001,0.1805
15464,0.6033999999999999,0.165
15465,0.66625,0.154
15466,0.7291,0.143
15467,0.7840499999999999,0.141
15468,0.839,0.139
15469,1.115,0.145
15470,1.391,0.151
15471,1.5155,0.1605
15472,1.64,0.17
15473,1.5745,0.1795
15474,1.509,0.189
15475,1.4585,0.198
15476,1.408,0.207
15477,1.13165,0.216
15478,0.8553,0.225
15479,0.7253499999999999,0.233
15480,0.5953999999999999,0.241
15481,0.65315,0.2455
15482,0.7109,0.25
15483,0.7563499999999999,0.2495
15484,0.8018,0.249
15485,0.83405,0.2475
15486,0.8663,0.246
15487,1.12715,0.248
15488,1.388,0.25
15489,1.512,0.257
15490,1.636,0.264
15491,1.7065,0.274
15492,1.777,0.284
15493,1.799,0.2935
15494,1.821,0.303
15495,1.5845,0.3125
15496,1.348,0.322
15497,1.23,0.329
15498,1.112,0.336
15499,1.0326,0.339
15500,0.9532,0.342
15501,0.8482000000000001,0.3365
15502,0.7432000000000001,0.331
15503,0.65735,0.3175
15504,0.5715,0.304
15505,0.4997,0.2865
15506,0.4279,0.269
15507,0.3745,0.25
15508,0.3211,0.231
15509,0.35205000000000003,0.2135
15510,0.383,0.196
15511,0.4264,0.1805
15512,0.4698,0.165
15513,0.5176000000000001,0.154
15514,0.5654,0.143
15515,0.6120999999999999,0.141
15516,0.6587999999999999,0.139
15517,0.9329,0.145
15518,1.207,0.151
15519,1.3385,0.1605
15520,1.47,0.17
15521,1.4215,0.1795
15522,1.373,0.189
15523,1.333,0.198
15524,1.293,0.207
15525,1.0266,0.216
15526,0.7602000000000001,0.225
15527,0.6406000000000001,0.233
15528,0.521,0.241
15529,0.58025,0.2455
15530,0.6395,0.25
15531,0.6794,0.2495
15532,0.7192999999999999,0.249
15533,0.7445499999999999,0.2475
15534,0.7697999999999999,0.246
15535,1.0174,0.248
15536,1.265,0.25
15537,1.3635,0.257
15538,1.462,0.264
15539,1.5195,0.274
15540,1.577,0.284
15541,1.5975,0.2935
15542,1.618,0.303
15543,1.3845,0.3125
15544,1.151,0.322
15545,1.0507,0.329
15546,0.9504,0.336
15547,0.8898499999999999,0.339
15548,0.8292999999999999,0.342
15549,0.74475,0.3365
15550,0.6602,0.331
15551,0.5911500000000001,0.3175
15552,0.5221,0.304
15553,0.46525,0.2865
15554,0.4084,0.269
15555,0.36475,0.25
15556,0.3211,0.231
15557,0.35205000000000003,0.2135
15558,0.383,0.196
15559,0.4264,0.1805
15560,0.4698,0.165
15561,0.5176000000000001,0.154
15562,0.5654,0.143
15563,0.6120999999999999,0.141
15564,0.6587999999999999,0.139
15565,0.9329,0.145
15566,1.207,0.151
15567,1.3385,0.1605
15568,1.47,0.17
15569,1.4215,0.1795
15570,1.373,0.189
15571,1.333,0.198
15572,1.293,0.207
15573,1.0266,0.216
15574,0.7602000000000001,0.225
15575,0.6406000000000001,0.233
15576,0.521,0.241
15577,0.58025,0.2455
15578,0.6395,0.25
15579,0.6794,0.2495
15580,0.7192999999999999,0.249
15581,0.7445499999999999,0.2475
15582,0.7697999999999999,0.246
15583,1.0174,0.248
15584,1.265,0.25
15585,1.3635,0.257
15586,1.462,0.264
15587,1.5195,0.274
15588,1.577,0.284
15589,1.5975,0.2935
15590,1.618,0.303
15591,1.3845,0.3125
15592,1.151,0.322
15593,1.0507,0.329
15594,0.9504,0.336
15595,0.8898499999999999,0.339
15596,0.8292999999999999,0.342
15597,0.74475,0.3365
15598,0.6602,0.331
15599,0.5911500000000001,0.3175
15600,0.5221,0.304
15601,0.4603,0.2865
15602,0.3985,0.269
15603,0.3475,0.25
15604,0.2965,0.231
15605,0.31685,0.2135
15606,0.3372,0.196
15607,0.3669,0.1805
15608,0.3966,0.165
15609,0.43539999999999995,0.154
15610,0.4742,0.143
15611,0.5136000000000001,0.141
15612,0.553,0.139
15613,0.821,0.145
15614,1.089,0.151
15615,1.2195,0.1605
15616,1.35,0.17
15617,1.355,0.1795
15618,1.36,0.189
15619,1.315,0.198
15620,1.27,0.207
15621,1.0020499999999999,0.216
15622,0.7341,0.225
15623,0.60805,0.233
15624,0.482,0.241
15625,0.48269999999999996,0.2455
15626,0.4834,0.25
15627,0.525,0.2495
15628,0.5666,0.249
15629,0.5938,0.2475
15630,0.621,0.246
15631,0.8715,0.248
15632,1.122,0.25
15633,1.226,0.257
15634,1.33,0.264
15635,1.3915,0.274
15636,1.453,0.284
15637,1.476,0.2935
15638,1.499,0.303
15639,1.27,0.3125
15640,1.041,0.322
15641,0.942,0.329
15642,0.843,0.336
15643,0.78325,0.339
15644,0.7235,0.342
15645,0.65265,0.3365
15646,0.5818,0.331
15647,0.5260499999999999,0.3185
15648,0.4703,0.306
15649,0.42010000000000003,0.2885
15650,0.36989999999999995,0.271
15651,0.32095,0.2525
15652,0.272,0.234
15653,0.27595,0.217
15654,0.2799,0.2
15655,0.28945,0.185
15656,0.299,0.17
15657,0.3143,0.1585
15658,0.3296,0.147
15659,0.35370000000000007,0.143
15660,0.3778,0.139
15661,0.6266,0.141
15662,0.8754,0.143
15663,1.0002,0.152
15664,1.125,0.161
15665,1.11,0.172
15666,1.095,0.183
15667,1.074,0.195
15668,1.053,0.207
15669,0.8132,0.2175
15670,0.5734,0.228
15671,0.46044999999999997,0.2385
15672,0.3475,0.249
15673,0.37495,0.2575
15674,0.4024,0.266
15675,0.42604999999999993,0.27
15676,0.4497,0.274
15677,0.46545,0.2735
15678,0.48119999999999996,0.273
15679,0.7166,0.2725
15680,0.952,0.272
15681,1.0535,0.2755
15682,1.155,0.279
15683,1.218,0.286
15684,1.281,0.293
15685,1.3055,0.3
15686,1.33,0.307
15687,1.1114000000000002,0.3125
15688,0.8927999999999999,0.318
15689,0.79725,0.322
15690,0.7017,0.326
15691,0.64365,0.3275
15692,0.5856,0.329
15693,0.5327000000000001,0.3255
15694,0.4798,0.322
15695,0.44120000000000004,0.31
15696,0.4026,0.298
15697,0.36920000000000003,0.282
15698,0.3358,0.266
15699,0.3039,0.249
15700,0.272,0.232
15701,0.27595,0.2165
15702,0.2799,0.201
15703,0.28945,0.187
15704,0.299,0.173
15705,0.3143,0.162
15706,0.3296,0.151
15707,0.35370000000000007,0.145
15708,0.3778,0.139
15709,0.6266,0.1395
15710,0.8754,0.14
15711,1.0002,0.147
15712,1.125,0.154
15713,1.11,0.165
15714,1.095,0.176
15715,1.074,0.1885
15716,1.053,0.201
15717,0.8132,0.215
15718,0.5734,0.229
15719,0.46044999999999997,0.2425
15720,0.3475,0.256
