station_name,x_coordinate,y_coordinate,technology,capacity_mw,company_name,country,region,source,scraped_date
Trefullock,189840.0,56035.0,Solar,4.9979,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Thornham,476408.0,378677.0,Solar,20.627,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Beech Farm,417999.0,190239.0,Solar,4.3027,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Dove View,412895.0,331114.0,Solar,4.5652,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Hurcott,339249.0,115679.0,Solar,9.9965,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Turweston,461560.0,238176.0,Solar,16.4448,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Streetfield,450726.0,282742.0,Solar,49.9875,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Carn Nicholas,267843.0,194294.0,Solar,9.9,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Gorse Lane,507075.0,341219.0,Solar,49.99624,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Thaxted,562575.0,232043.0,Solar,48.00354,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Bicker Fen,546683.0,363395.0,Solar,22.559,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Tiln Solar,471163.0,383043.0,Solar,61.473,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Eynsham,0.0,0.0,Solar,32.00678,Greencoat Capital,England,South East,dukes_5.11,2025-12-18
Elms,0.0,0.0,Solar,27.783,Greencoat Capital,England,West Midlands,dukes_5.11,2025-12-18
Stokeford,0.0,0.0,Solar,28.51524,Greencoat Capital,England,South West,dukes_5.11,2025-12-18
Tappaghan Wind Farm,41015.0,531174.0,Wind,28.5,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Braes of Doune Wind Farm,272590.0,710500.0,Wind,72.0,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Bin Mountain Wind Farm ,57145.0,558200.0,Wind,9.0,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Slieve Divena,69602.0,524593.0,Wind,30.0,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
North Rhins,201980.0,557960.0,Wind,22.0,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Carcant Wind Farm,336250.0,652850.0,Wind,6.0,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Screggagh,54566.0,520549.0,Wind,20.0,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Church Hill,31711.0,543769.0,Wind,18.4,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Crighshane,29021.0,542409.0,Wind,32.2,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Drone Hill,383719.0,667227.0,Wind,28.6,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Cotton Farm,523270.0,264130.0,Wind,16.4,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Earls Hall Farm,614550.0,216860.0,Wind,10.25,Greencoat Capital,England,East of England,dukes_5.11,2025-12-18
Kildrummy,357655.0,815170.0,Wind,18.4,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Sixpenny Wood,478500.0,427500.0,Wind,20.5,Greencoat Capital,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Yelvertoft,457887.0,275532.0,Wind,16.4,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Maerdy,295390.0,199853.0,Wind,24.0,Greencoat Capital,Wales,Wales,dukes_5.11,2025-12-18
Langhope Rig,340519.0,615032.0,Wind,16.4,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Boganlea,382155.0,852949.0,Wind,2.31,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Stroupster,334250.0,966250.0,Wind,29.9,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Corriegarth,257500.0,813500.0,Wind,69.5,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Bishopthorpe,532679.0,403330.0,Wind,16.4,Greencoat Capital,England,East Midlands,dukes_5.11,2025-12-18
Slieve Divena 2,69602.0,524593.0,Wind,18.8,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Brockaghboy,96550.0,571846.0,Wind,47.5,Greencoat Capital,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Tom Nan Clach,286500.0,834500.0,Wind,39.1,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Windy Rig,261700.0,600000.0,Wind,43.2,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Glen Kyllachy,274505.0,827480.0,Wind,48.5,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Douglas West,281992.0,631739.0,Wind,44.85,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
TwentyShilling Hill,279512.0,604495.0,Wind,37.8,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
South Kyle,255001.0,604272.0,Wind,240.0,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Dalquhandy,280974.0,634241.0,Wind,42.0,Greencoat Capital,Scotland,Scotland,dukes_5.11,2025-12-18
Rocksavage Power Company Ltd,352414.0,377661.0,Fossil Fuel,810.0,Intergen,England,North West,dukes_5.11,2025-12-18
Coryton Energy Company Ltd,565166.0,178798.0,Fossil Fuel,800.0,Intergen,England,South East,dukes_5.11,2025-12-18
Spalding Energy Company Ltd ,524944.0,320245.0,Fossil Fuel,950.0,Intergen,England,East Midlands,dukes_5.11,2025-12-18
Spalding Expansion OCGT ,525689.0,324941.0,Fossil Fuel,300.0,Intergen,England,East Midlands,dukes_5.11,2025-12-18
Howbery,461755.0,190325.0,Solar,0.7485,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Moor Solar 1,544055.0,323522.0,Solar,1.66665,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Moor Solar 2,544125.0,323559.0,Solar,1.06748,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Howton,238063.0,62770.0,Solar,4.99968,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Marston,488029.0,342114.0,Solar,4.51136,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Wilburton,547655.0,274082.0,Solar,4.99,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Promens,644496.0,288255.0,Solar,1.648525,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Wheal Jane,177412.0,42176.0,Solar,1.42,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Walton,511550.0,168450.0,Solar,1.78633,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Benbole,202931.0,74850.0,Solar,1.73901,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Crossness,548450.0,180950.0,Solar,1.50371,Lightsource BP,England,London,dukes_5.11,2025-12-18
Trevemper,181946.0,59506.0,Solar,1.6999,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Dunsfold,501944.1,136562.0,Solar,2.00056,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Hawton,479632.0,348905.0,Solar,4.87702,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Sandhill,316188.0,129704.0,Solar,1.92276,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Fawley (Langley),445171.0,100816.0,Solar,4.99968,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Chittering,551488.0,271214.0,Solar,4.9934,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Eastacombe,235435.0,99648.0,Solar,3.577,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Summerlands,284552.0,108297.0,Solar,0.8064,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Great Knowles,232612.0,103213.0,Solar,2.915,Lightsource BP,England,South West,dukes_5.11,2025-12-18
West Bradley,289684.0,114161.0,Solar,1.029,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Pont Andrew,252617.0,210675.0,Solar,1.5443,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Ffos Las,245478.0,205296.0,Solar,4.9968,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Bodmin,206175.0,68428.0,Solar,4.97684,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Langunnett,215569.0,57824.0,Solar,6.174,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Manston,634574.0,166813.0,Solar,9.831,Lightsource BP,England,South East,dukes_5.11,2025-12-18
West Farm,199608.0,203981.0,Solar,7.63,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Blatchworthy,250572.0,140713.0,Solar,1.41246,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Five Mile Drive,413600.0,235700.0,Solar,3.912,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Trefinnick,233642.0,74030.0,Solar,4.40363,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Cleave Farm,249891.0,124902.0,Solar,4.56435,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Rudge Hill Farm,378118.0,112656.0,Solar,1.01886,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Says Court,368922.0,181730.0,Solar,19.807,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Westwood,635063.0,166833.0,Solar,9.181,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Fareham,456710.0,103840.0,Solar,20.508,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Knowlton,628013.0,153474.0,Solar,11.541,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Crucis Farm,406095.0,202822.0,Solar,16.057,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Fairwinds,565725.0,187731.0,Solar,12.19689,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Norrington,388259.0,164933.0,Solar,11.145,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Bury Lane,537439.0,244200.0,Solar,22.21587,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Epwell,436715.0,241041.0,Solar,8.988,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Brynteg,249621.0,203809.0,Solar,14.78664,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Burnthouse,534234.0,294198.0,Solar,4.76238,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Primrose Hill,460491.0,428957.0,Solar,4.3452,Lightsource BP,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Crundale,198922.0,217459.0,Solar,43.66428,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Castle Combe,385003.0,177211.0,Solar,15.32736,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Horam,557342.0,117038.0,Solar,8.11512,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Hill House Farm,375073.0,204169.0,Solar,28.31184,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Burthy,191082.0,55525.0,Solar,13.08042,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Little Neath,191001.0,200291.0,Solar,6.13505,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Prestop Park,433582.0,316633.0,Solar,15.852,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Sundorne Grove,352826.0,315367.0,Solar,18.226,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Wrockwardine,361262.0,311911.0,Solar,10.46796,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
St Francis,572709.0,111249.0,Solar,4.32531,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Treguff,302265.0,171141.0,Solar,3.736465,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Henbury Quarry,396735.0,97102.0,Solar,3.684,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Exning,561429.0,263931.0,Solar,30.276,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Hill Farm,319254.0,192650.0,Solar,7.6934,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Langton (FIT),194473.0,233813.0,Solar,4.3472,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Maes Bach,310571.0,185789.0,Solar,4.5594,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Shaftesbury,386849.0,124179.0,Solar,4.99698,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Upper Clayhill,544648.0,114840.0,Solar,4.7492,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Manor Farm Eggington,495555.0,226052.0,Solar,4.992,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Hadley Farm,351460.0,340636.0,Solar,4.99698,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Bentley Estate,548420.0,117019.0,Solar,4.7819,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Church Farm - Slapton,494241.0,220134.0,Solar,4.9848,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Cold Harbour,444776.0,475104.0,Solar,5.0,Lightsource BP,England,Yorkshire and the Humber,dukes_5.11,2025-12-18
Nefyn (Tyddyn Cae),233416.0,338035.0,Solar,4.92154,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
School Aycliffe,426142.0,523694.0,Solar,5.0,Lightsource BP,England,North East,dukes_5.11,2025-12-18
RedHill Farm ,308588.0,118087.0,Solar,4.79757,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Lawrence End Park,513149.0,220690.0,Solar,5.0,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Hornacott,230097.0,95148.0,Solar,4.99698,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Acrefair,328224.0,343948.0,Solar,4.997,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Francis Court,297957.0,99694.0,Solar,4.224,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Sheriffhales,375171.0,312179.0,Solar,5.0,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Brook Farm,461083.0,217119.0,Solar,8.91036,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Beckton,545350.0,181950.0,Solar,0.45264,Lightsource BP,England,London,dukes_5.11,2025-12-18
Manor Farm,493450.0,102216.0,Solar,0.7636000000000001,Lightsource BP,England,South West,dukes_5.11,2025-12-18
QE2 Reservoir,512509.0,167686.0,Solar,6.33765,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Binsted,498131.0,106406.0,Solar,4.9979,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Stragglethorpe,463188.0,336136.0,Solar,4.99928,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Crookedstone,129401.0,538723.0,Solar,4.83184,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
South Creake,585483.0,335992.0,Solar,26.001155,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Morfa,258062.0,301195.0,Solar,1.99899,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Charity Farm - CfD,345545.0,325520.0,Solar,14.402485,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Bentley Estate 2,548465.0,117641.0,Solar,4.99608,Lightsource BP,England,South East,dukes_5.11,2025-12-18
Cwrt Henllys,326262.0,191423.0,Solar,4.99252,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Gelli Gron,241787.0,339725.0,Solar,3.596985,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Hill Hall Farm,565650.0,232265.0,Solar,4.99896,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Wick Red Farm,331399.0,154837.0,Solar,4.9535,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Millar Farm,127283.0,546753.0,Solar,7.21088,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Bolsovermoor Quarry ,449954.0,371271.0,Solar,4.9979,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Fields Farm (Agden) ,351085.0,344240.0,Solar,4.997475,Lightsource BP,England,North West,dukes_5.11,2025-12-18
Pen Rhiw ,304596.0,197986.0,Solar,4.748005,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Safeguard Bradwall,375914.0,363479.0,Solar,4.997475,Lightsource BP,England,North West,dukes_5.11,2025-12-18
Sharland Farm ,274885.0,105456.0,Solar,2.77106,Lightsource BP,England,South West,dukes_5.11,2025-12-18
High Point,366415.0,270925.0,Solar,3.748425,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Green Lane,414839.0,330919.0,Solar,4.22993,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Middle Balbeggie ,328584.0,696136.0,Solar,4.997475,Lightsource BP,Scotland,Scotland,dukes_5.11,2025-12-18
NOR Parsonage Wood ,231095.0,102160.0,Solar,4.183515,Lightsource BP,England,South West,dukes_5.11,2025-12-18
Meadow Farm (Thorpe Lanton) ,472795.0,290643.0,Solar,4.998,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Park Farm West ,331876.0,191657.0,Solar,3.93484,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Pressock,356791.0,749786.0,Solar,4.249,Lightsource BP,Scotland,Scotland,dukes_5.11,2025-12-18
North Tenement,193951.0,212945.0,Solar,4.9979,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Finvoy,112523.0,572478.0,Solar,5.9609,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
NI Cluster Lough Road,129148.0,526209.0,Solar,5.39904,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
NI Cluster Knockairn Road,131013.0,531722.0,Solar,5.39847,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
NI Cluster Hillside,129820.0,526363.0,Solar,5.39904,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
NI Cluster Moira Road,129536.0,531688.0,Solar,5.93712,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
NI Cluster Belfast Road,134568.0,534503.0,Solar,9.99189,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Maghaberry,129097.0,520344.0,Solar,27.099,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Brett Martin,141191.0,538562.0,Solar,6.48584,Lightsource BP,Northern Ireland,Northern Ireland,dukes_5.11,2025-12-18
Pilkington,346150.0,408856.0,Solar,2.2968,Lightsource BP,England,North West,dukes_5.11,2025-12-18
Ibstock,441562.0,311209.0,Solar,4.8196,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Goosehall,557682.0,268685.0,Solar,43.2216,Lightsource BP,England,East of England,dukes_5.11,2025-12-18
Arkwright CIC,443359.0,371989.0,Solar,2.47572,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Arkwright SPV,443359.0,371989.0,Solar,4.99928,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Firs Road CIC1,336462.0,215214.0,Solar,4.94208,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Firs Road CIC2,336462.0,215214.0,Solar,4.55312,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Hafod CIC,320123.0,203663.0,Solar,2.77932,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Hafod SPV,3201233.0,203663.0,Solar,4.95144,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Laceby CIC1,522785.0,404749.0,Solar,4.99994,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Laceby CIC2,522785.0,404749.0,Solar,4.998939999999999,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Llancadle,303679.0,168416.0,Solar,4.98732,Lightsource BP,Wales,Wales,dukes_5.11,2025-12-18
Teyrdan CIC,287715.0,375713.0,Solar,4.61604,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Teyrdan SPV,287715.0,375713.0,Solar,4.68468,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Thorne,470602.0,416004.0,Solar,4.993300000000001,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Watnall,451522.0,346872.0,Solar,9.99992,Lightsource BP,England,East Midlands,dukes_5.11,2025-12-18
Defford,390739.0,244947.0,Solar,49.9961,Lightsource BP,England,West Midlands,dukes_5.11,2025-12-18
Londonwaste Ltd,535050.0,192550.0,Bioenergy,58.0,LondonEnergy,England,London,dukes_5.11,2025-12-18
Marchwood Power,438274.0,108147.0,Fossil Fuel,898.0,Marchwood Power,England,South East,dukes_5.11,2025-12-18
Moray Offshore Windfarm East Limited,359003.0,920015.0,Wind,950.0,Moray Offshore Windfarm (East) Ltd,Scotland,Scotland,dukes_5.11,2025-12-18
Moray Offshore Windfarm West Limited,340747.0,912463.0,Wind,882.0,Moray Offshore Windfarm (East) Ltd,Scotland,Scotland,dukes_5.11,2025-12-18
Craymarsh,393506.0,162624.0,Solar,1.81608,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Park Wall,332133.0,136030.0,Solar,4.998,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Lenham,589450.0,151072.0,Solar,6.60675,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Bradford,227973.0,100750.0,Solar,5.28737,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Bratton Fleming,265395.0,137979.0,Solar,4.99212,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Chittering 2,551264.0,270881.0,Solar,6.3046,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Ellicombe,274429.0,105004.0,Solar,1.32574,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Hatchlands,273302.0,59712.0,Solar,5.21752,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Higher Knapp Farm,330222.0,124913.0,Solar,1.51164,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Little T,171916.0,31778.0,Solar,5.4439,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Lovedean,468005.0,112956.0,Solar,4.54377,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Marley Thatch,271573.0,59890.0,Solar,6.22269,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Newlands,333040.0,97434.0,Solar,4.279,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Ninnis,198252.0,50490.0,Solar,3.88224,Octopus Investments,England,South West,dukes_5.11,2025-12-18
North Perrott Fruit Farm,346475.0,110116.0,Solar,0.8232,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Palfreys Barton,296533.0,118055.0,Solar,0.96138,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Parkhouse,422792.0,144085.0,Solar,6.64048,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Rudge Manor,427444.0,169114.0,Solar,6.38715,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Shipton Bellinger,423437.0,143998.0,Solar,5.43312,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Slaughtergate,378233.0,127441.0,Solar,1.8385,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Southcombe Farm,244284.0,111956.0,Solar,1.21275,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Strete,304235.0,94913.0,Solar,4.8546,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Tavells,438181.0,110655.0,Solar,5.41057,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Tregassow,185395.0,49565.0,Solar,5.87136,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Turves,533992.0,294321.0,Solar,4.998,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Whiddon Farm,239451.0,97227.0,Solar,0.89739,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Willsland,250049.0,104054.0,Solar,3.267,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Burntstalk Farm,577721.0,311630.0,Solar,11.5248,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Causilgey,177775.0,47586.0,Solar,4.998,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Chawton,449357.0,93055.0,Solar,3.65442,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Chediston Hall,636663.0,278367.0,Solar,12.348,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Hewas,191590.0,53161.0,Solar,5.9829,Octopus Investments,England,South West,dukes_5.11,2025-12-18
The Hollies,549558.0,363539.0,Solar,8.605,Octopus Investments,England,East Midlands,dukes_5.11,2025-12-18
Apse New Barn,456363.0,82780.0,Solar,3.06581,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Higher Trenhayle,158256.0,36251.0,Solar,2.93216,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Hollamoor,254698.0,129964.0,Solar,2.23632,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Lexham,587463.0,319985.0,Solar,7.9184,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Tredown Farm,239431.0,81407.0,Solar,1.43484,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Penhale,194606.0,71371.0,Solar,3.52506,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Mopley/Cadland,444681.0,100949.0,Solar,3.01602,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Bishops Sutton,459558.0,131825.0,Solar,12.0,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Rew Farm,209034.0,61130.0,Solar,5.06268,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Week Farm 2,251218.0,119059.0,Solar,3.730125,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Willburton 2 (Mingay Farm),547073.0,272967.0,Solar,19.32084,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Hazard,274991.0,59302.0,Solar,5.65656,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Crapnell Farm,359691.0,145698.0,Solar,4.66788,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Hill Farm (OI),461387.0,89012.0,Solar,10.84427,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Drapers Farm,572146.0,220468.0,Solar,5.99856,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Reaches Farm,573913.0,298817.0,Solar,6.2436,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Meadow Farm,572611.0,296975.0,Solar,6.114,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Little Morton,467187.0,379023.0,Solar,14.289,Octopus Investments,England,East Midlands,dukes_5.11,2025-12-18
Abbots Ripton,522746.0,277158.0,Solar,24.66717,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Manor Farm Dorset,377815.0,128359.0,Solar,4.922,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Lodge Farm,478519.0,341598.0,Solar,11.99749,Octopus Investments,England,East Midlands,dukes_5.11,2025-12-18
Sycamore,601943.0,125385.0,Solar,19.01215,Octopus Investments,England,South East,dukes_5.11,2025-12-18
North Wayton,242671.0,62588.0,Solar,8.39822,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Hill End Farm,462034.0,157344.0,Solar,2.84004,Octopus Investments,England,South East,dukes_5.11,2025-12-18
Pyde Drove,335530.0,142499.0,Solar,8.436,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Spittleborough,408318.0,183058.0,Solar,9.1443,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Stratton Hall,625674.0,239588.0,Solar,11.7649,Octopus Investments,England,East of England,dukes_5.11,2025-12-18
Tillhouse,301013.0,96534.0,Solar,10.5105,Octopus Investments,England,South West,dukes_5.11,2025-12-18
Decoy,492213.0,104099.0,Solar,5.3424,Octopus Investments,England,South East,dukes_5.11,2025-12-18
