dataset,settlementDate,settlement_period,timeFrom,level_from,timeTo,level_to,pair_id,offer_price,bid_price,nationalGridBmUnit,bmu_id
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-64,2020-11-21T01:00:00Z,-64,-1,99999.0,-71.0,AKGLW-2,T_AKGLW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,64,2020-11-21T01:00:00Z,64,1,99999.0,-71.0,AKGLW-2,T_AKGLW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-40,2020-11-21T01:00:00Z,-40,-1,15.0,15.0,ALCOA-1,E_ALCOA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,40,2020-11-21T01:00:00Z,40,1,67.0,67.0,ALCOA-1,E_ALCOA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-1000,2020-11-21T01:00:00Z,-1000,-1,0.0,-10000.0,ANGLD-1,T_ANGLD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,1000,2020-11-21T01:00:00Z,1000,1,10000.0,0.0,ANGLD-1,T_ANGLD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-19,2020-11-21T01:00:00Z,-19,-1,50.0,-70.0,ANSUW-1,T_ANSUW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,19,2020-11-21T01:00:00Z,19,1,8000.0,-70.0,ANSUW-1,T_ANSUW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-114,2020-11-21T01:00:00Z,-114,-1,0.0,-70.42,ARCHW-1,T_ARCHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,114,2020-11-21T01:00:00Z,114,1,9999.0,0.0,ARCHW-1,T_ARCHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-41,2020-11-21T01:00:00Z,-41,-1,0.0,-9999.0,ARNKB-1,E_ARNKB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,41,2020-11-21T01:00:00Z,41,1,9999.0,0.0,ARNKB-1,E_ARNKB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-35,2020-11-21T01:00:00Z,-35,-1,75.0,-75.0,ASHWW-1,E_ASHWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,35,2020-11-21T01:00:00Z,35,1,75.0,-75.0,ASHWW-1,E_ASHWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-25,2020-11-21T01:00:00Z,-25,-1,9999.0,-80.0,ASLVW-1,E_ASLVW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,25,2020-11-21T01:00:00Z,25,1,9999.0,-80.0,ASLVW-1,E_ASLVW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-53,2020-11-21T01:00:00Z,-53,-1,75.0,-75.0,BABAW-1,E_BABAW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,53,2020-11-21T01:00:00Z,53,1,75.0,-75.0,BABAW-1,E_BABAW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-270,2020-11-21T01:00:00Z,-270,-2,0.0,-10.0,BAGE-1,T_BAGE-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,10.0,0.0,BAGE-1,T_BAGE-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,470,2020-11-21T01:00:00Z,470,1,300.0,30.0,BAGE-1,T_BAGE-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-31,2020-11-21T01:00:00Z,-31,-1,10.0,0.0,BAGE-2,T_BAGE-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,31,2020-11-21T01:00:00Z,31,1,300.0,30.0,BAGE-2,T_BAGE-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,BAGTD-1,T_BAGTD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,BAGTD-1,T_BAGTD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-26,2020-11-21T01:00:00Z,-26,-1,110.0,-100.0,BDCHW-1,T_BDCHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,26,2020-11-21T01:00:00Z,26,1,8000.0,-100.0,BDCHW-1,T_BDCHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-500,2020-11-21T01:00:00Z,-500,-1,100.0,-189.77,BEATO-1,T_BEATO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,500,2020-11-21T01:00:00Z,500,1,100.0,0.0,BEATO-1,T_BEATO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-500,2020-11-21T01:00:00Z,-500,-1,100.0,-189.77,BEATO-2,T_BEATO-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,500,2020-11-21T01:00:00Z,500,1,100.0,0.0,BEATO-2,T_BEATO-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-500,2020-11-21T01:00:00Z,-500,-1,100.0,-189.77,BEATO-3,T_BEATO-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,500,2020-11-21T01:00:00Z,500,1,100.0,0.0,BEATO-3,T_BEATO-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-500,2020-11-21T01:00:00Z,-500,-1,100.0,-189.77,BEATO-4,T_BEATO-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,500,2020-11-21T01:00:00Z,500,1,100.0,0.0,BEATO-4,T_BEATO-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-109,2020-11-21T01:00:00Z,-109,-1,9999.0,-100.0,BEINW-1,T_BEINW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,109,2020-11-21T01:00:00Z,109,1,9999.0,-100.0,BEINW-1,T_BEINW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-29,2020-11-21T01:00:00Z,-29,-1,0.0,-69.74,BETHW-1,E_BETHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,29,2020-11-21T01:00:00Z,29,1,9999.0,0.0,BETHW-1,E_BETHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-1000,2020-11-21T01:00:00Z,-1000,-1,0.0,-71.42,BHLAW-1,T_BHLAW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,1000,2020-11-21T01:00:00Z,1000,1,60.0,0.0,BHLAW-1,T_BHLAW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,9999.0,-9999.0,BHOLB-1,E_BHOLB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,-9999.0,BHOLB-1,E_BHOLB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-53,2020-11-21T01:00:00Z,-53,-1,9999.0,-100.0,BLKWW-1,T_BLKWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,53,2020-11-21T01:00:00Z,53,1,9999.0,-100.0,BLKWW-1,T_BLKWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-118,2020-11-21T01:00:00Z,-118,-1,0.0,-67.79,BLLA-1,T_BLLA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,118,2020-11-21T01:00:00Z,118,1,9999.0,0.0,BLLA-1,T_BLLA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-60,2020-11-21T01:00:00Z,-60,-1,0.0,-63.93,BLLA-2,T_BLLA-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,60,2020-11-21T01:00:00Z,60,1,9999.0,0.0,BLLA-2,T_BLLA-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-22,2020-11-21T01:00:00Z,-22,-1,78.0,-78.0,BNWKW-1,E_BNWKW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,78.0,-78.0,BNWKW-1,E_BNWKW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,-54.52,-89.45,BOWLW-1,T_BOWLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,100.0,BOWLW-1,T_BOWLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,BPGRD-1,T_BPGRD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,BPGRD-1,T_BPGRD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,BPGRD-2,T_BPGRD-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,BPGRD-2,T_BPGRD-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-254,2020-11-21T01:00:00Z,-254,-1,-148.63,-185.79,BRBEO-1,T_BRBEO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,100.0,BRBEO-1,T_BRBEO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-72,2020-11-21T01:00:00Z,-72,-1,999.0,-71.36,BRDUW-1,E_BRDUW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,999.0,-71.36,BRDUW-1,E_BRDUW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-48,2020-11-21T01:00:00Z,-48,-1,35.26,35.26,BRGDG-1,2__MCNDL001
BOD,2020-11-21,2,2020-11-21T00:30:00Z,48,2020-11-21T01:00:00Z,48,1,66.0,66.0,BRGDG-1,2__MCNDL001
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-1,2020-11-21T01:00:00Z,-1,-1,40.0,-9999.0,BRGG-1,E_BRGG-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,1,2020-11-21T01:00:00Z,1,1,9999.0,40.0,BRGG-1,E_BRGG-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-10,2020-11-21T01:00:00Z,-10,-1,65.0,27.5,BRIDU-1,E_BRIDGWTR
BOD,2020-11-21,2,2020-11-21T00:30:00Z,10,2020-11-21T01:00:00Z,10,1,65.0,27.5,BRIDU-1,E_BRIDGWTR
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,BRNLW-1,E_BRNLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,BRNLW-1,E_BRNLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,BROUD-1,E_BROUD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,BROUD-1,E_BROUD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-53,2020-11-21T01:00:00Z,-53,-1,75.0,-75.0,BRYBW-1,E_BRYBW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,53,2020-11-21T01:00:00Z,53,1,75.0,-75.0,BRYBW-1,E_BRYBW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-44,2020-11-21T01:00:00Z,-44,-1,0.0,-69.74,BTUIW-2,E_BTUIW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,44,2020-11-21T01:00:00Z,44,1,9999.0,0.0,BTUIW-2,E_BTUIW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,-81.78,-119.41,BURBW-1,E_BURBO
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,100.0,BURBW-1,E_BURBO
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-50,2020-11-21T01:00:00Z,-50,-1,50.0,35.0,BURGH-1,E_BURGH-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,90.0,40.0,BURGH-1,E_BURGH-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-42,2020-11-21T01:00:00Z,-42,-1,88.0,-88.0,CAIRW-2,2__PSTAT001
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,88.0,-88.0,CAIRW-2,2__PSTAT001
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-2,35.0,9.0,CARR-1,T_CARR-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,35.0,11.0,CARR-1,T_CARR-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,400,2020-11-21T01:00:00Z,400,1,91.0,30.0,CARR-1,T_CARR-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,100,2020-11-21T01:00:00Z,100,2,105.0,30.0,CARR-1,T_CARR-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-2,35.0,9.0,CARR-2,T_CARR-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,35.0,27.0,CARR-2,T_CARR-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,400,2020-11-21T01:00:00Z,400,1,64.0,30.0,CARR-2,T_CARR-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,100,2020-11-21T01:00:00Z,100,2,101.0,30.0,CARR-2,T_CARR-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,50.0,-67.13,CAS-BEU01,M_CAS-BEU01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,300.0,50.0,CAS-BEU01,M_CAS-BEU01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,50.0,-67.13,CAS-CLU01,M_CAS-CLU01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,300.0,50.0,CAS-CLU01,M_CAS-CLU01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,50.0,-67.13,CAS-CON01,M_CAS-CON01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,300.0,50.0,CAS-CON01,M_CAS-CON01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-60,2020-11-21T01:00:00Z,-60,-1,50.0,-67.13,CAS-GAR01,M_CAS-GAR01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,60,2020-11-21T01:00:00Z,60,1,75.0,50.0,CAS-GAR01,M_CAS-GAR01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-60,2020-11-21T01:00:00Z,-60,-1,50.0,-67.13,CAS-KIL01,M_CAS-KIL01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,60,2020-11-21T01:00:00Z,60,1,75.0,50.0,CAS-KIL01,M_CAS-KIL01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-90,2020-11-21T01:00:00Z,-90,-1,50.0,-67.13,CAS-MOR01,M_CAS-MOR01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,300.0,50.0,CAS-MOR01,M_CAS-MOR01
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,CASKD-1,T_CASKD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,CASKD-1,T_CASKD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-430,2020-11-21T01:00:00Z,-430,-1,52.0,0.0,CDCL-1,T_CDCL-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,430,2020-11-21T01:00:00Z,430,1,59.0,19.0,CDCL-1,T_CDCL-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-69,2020-11-21T01:00:00Z,-69,-1,9999.0,-70.0,CGTHW-1,T_CGTHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,69,2020-11-21T01:00:00Z,69,1,9999.0,-70.0,CGTHW-1,T_CGTHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-50,2020-11-21T01:00:00Z,-50,-1,50.0,35.0,CHICK-1,E_CHICK-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,95.0,40.0,CHICK-1,E_CHICK-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-20,2020-11-21T01:00:00Z,-20,-1,500.0,2.0,CHTRY-1,E_CHTRY-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,20,2020-11-21T01:00:00Z,20,1,500.0,2.0,CHTRY-1,E_CHTRY-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,30.0,-17.13,CLAC-1,E_CLAC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,200,2020-11-21T01:00:00Z,200,1,40.0,30.0,CLAC-1,E_CLAC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-400,2020-11-21T01:00:00Z,-400,-1,50.0,-74.69,CLDCW-1,T_CLDCW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,400,2020-11-21T01:00:00Z,400,1,400.0,50.0,CLDCW-1,T_CLDCW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-400,2020-11-21T01:00:00Z,-400,-1,50.0,-74.58,CLDNW-1,T_CLDNW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,400,2020-11-21T01:00:00Z,400,1,400.0,50.0,CLDNW-1,T_CLDNW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-37,2020-11-21T01:00:00Z,-37,-1,15.0,-80.0,CLDRW-1,E_CLDRW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,0.0,CLDRW-1,E_CLDRW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,50.0,-76.62,CLDSW-1,T_CLDSW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,200,2020-11-21T01:00:00Z,200,1,400.0,50.0,CLDSW-1,T_CLDSW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-20,2020-11-21T01:00:00Z,-20,-1,0.0,-69.74,CLFLW-1,E_CLFLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,20,2020-11-21T01:00:00Z,20,1,9999.0,0.0,CLFLW-1,E_CLFLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-50,2020-11-21T01:00:00Z,-50,-1,0.0,-91.86,CMSTW-1,2__PEDGE003
BOD,2020-11-21,2,2020-11-21T00:30:00Z,50,2020-11-21T01:00:00Z,50,1,91.86,0.0,CMSTW-1,2__PEDGE003
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,CNCLW-1,E_CNCLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,CNCLW-1,E_CNCLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-360,2020-11-21T01:00:00Z,-360,-1,40.0,0.0,CNQPS-1,T_CNQPS-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,360,2020-11-21T01:00:00Z,360,1,79.0,10.0,CNQPS-1,T_CNQPS-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-360,2020-11-21T01:00:00Z,-360,-1,50.0,0.0,CNQPS-2,T_CNQPS-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,360,2020-11-21T01:00:00Z,360,1,75.0,4.0,CNQPS-2,T_CNQPS-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-350,2020-11-21T01:00:00Z,-350,-1,40.0,0.0,CNQPS-3,T_CNQPS-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,350,2020-11-21T01:00:00Z,350,1,62.0,0.0,CNQPS-3,T_CNQPS-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-360,2020-11-21T01:00:00Z,-360,-1,39.0,5.0,CNQPS-4,T_CNQPS-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,360,2020-11-21T01:00:00Z,360,1,70.0,10.0,CNQPS-4,T_CNQPS-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-2,44.0,10.0,CORB-1,E_CORB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-200,2020-11-21T01:00:00Z,-200,-1,44.0,10.0,CORB-1,E_CORB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,500,2020-11-21T01:00:00Z,500,1,170.0,170.0,CORB-1,E_CORB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-500,2020-11-21T01:00:00Z,-500,-2,10.0,0.0,COSO-1,T_COSO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-1,2020-11-21T01:00:00Z,-1,-1,25.0,1.0,COSO-1,T_COSO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,770,2020-11-21T01:00:00Z,770,1,80.0,25.0,COSO-1,T_COSO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-21,2020-11-21T01:00:00Z,-21,-1,9999.0,-100.0,COUWW-1,T_COUWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,21,2020-11-21T01:00:00Z,21,1,9999.0,-100.0,COUWW-1,T_COUWW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-70,2020-11-21T01:00:00Z,-70,-1,875.0,0.0,COWE1,E_COWE1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,70,2020-11-21T01:00:00Z,70,1,875.0,0.0,COWE1,E_COWE1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-70,2020-11-21T01:00:00Z,-70,-1,875.0,0.0,COWE2,E_COWE2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,70,2020-11-21T01:00:00Z,70,1,875.0,0.0,COWE2,E_COWE2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-46,2020-11-21T01:00:00Z,-46,-1,9999.0,-97.0,CRGHW-1,T_CRGHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,46,2020-11-21T01:00:00Z,46,1,9999.0,-97.0,CRGHW-1,T_CRGHW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-5,2020-11-21T01:00:00Z,-5,-1,999.0,-115.0,CRGTW-1,E_CRGTW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,5,2020-11-21T01:00:00Z,5,1,999.0,-115.0,CRGTW-1,E_CRGTW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-100,2020-11-21T01:00:00Z,-100,-1,500.0,-75.0,CRMLW-1,T_CRMLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,100,2020-11-21T01:00:00Z,100,1,500.0,-75.0,CRMLW-1,T_CRMLW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,9999.0,-9999.0,CRSSB-1,E_CRSSB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,9999.0,-9999.0,CRSSB-1,E_CRSSB-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-1,69.45,-60.0,CRUA-1,T_CRUA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,300,2020-11-21T01:00:00Z,300,1,90.0,-60.0,CRUA-1,T_CRUA-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-1,75.0,-60.0,CRUA-2,T_CRUA-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,300,2020-11-21T01:00:00Z,300,1,95.0,-60.0,CRUA-2,T_CRUA-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-1,-91.0,-91.0,CRUA-3,T_CRUA-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,300,2020-11-21T01:00:00Z,300,1,157.0,157.0,CRUA-3,T_CRUA-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-300,2020-11-21T01:00:00Z,-300,-1,85.0,-60.0,CRUA-4,T_CRUA-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,300,2020-11-21T01:00:00Z,300,1,98.0,-60.0,CRUA-4,T_CRUA-4
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,CRUAD-1,T_CRUAD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,CRUAD-1,T_CRUAD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-138,2020-11-21T01:00:00Z,-138,-1,88.0,-88.0,CRYRW-2,T_CRYRW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,88.0,-88.0,CRYRW-2,T_CRYRW-2
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-14,2020-11-21T01:00:00Z,-14,-1,88.0,-88.0,CRYRW-3,T_CRYRW-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,88.0,-88.0,CRYRW-3,T_CRYRW-3
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,-1,0.0,0.0,DALRD-1,T_DALRD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,0,2020-11-21T01:00:00Z,0,1,0.0,0.0,DALRD-1,T_DALRD-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-30,2020-11-21T01:00:00Z,-30,-1,83.0,-82.93,DALSW-1,E_DALSW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,1,2020-11-21T01:00:00Z,1,1,83.0,-82.93,DALSW-1,E_DALSW-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-480,2020-11-21T01:00:00Z,-480,-3,54.0,0.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-150,2020-11-21T01:00:00Z,-150,-2,54.0,7.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-150,2020-11-21T01:00:00Z,-150,-1,54.0,16.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,480,2020-11-21T01:00:00Z,480,1,66.0,24.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,400,2020-11-21T01:00:00Z,400,2,66.0,24.0,DAMC-1,T_DAMC-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-40,2020-11-21T01:00:00Z,-40,-1,5.0,5.0,DBFRM-1,E_DBFRM-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,40,2020-11-21T01:00:00Z,40,1,67.8,67.8,DBFRM-1,E_DBFRM-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,-108,2020-11-21T01:00:00Z,-108,-1,0.0,-173.2,DDGNO-1,T_DDGNO-1
BOD,2020-11-21,2,2020-11-21T00:30:00Z,108,2020-11-21T01:00:00Z,108,1,173.2,0.0,DDGNO-1,T_DDGNO-1
